Run	BioSample	Species	LibraryType	Group
SRR10335154	SAMN13074093	Eucalyptus_sideroxylon		
SRR10335165	SAMN13074093	Eucalyptus_sideroxylon		
SRR10335176	SAMN13074093	Eucalyptus_sideroxylon		
SRR10339796	SAMN13074093	Eucalyptus_sideroxylon		
SRR10339797	SAMN13074093	Eucalyptus_sideroxylon		
SRR10335149	SAMN13074094	Eucalyptus_sideroxylon		
SRR10335150	SAMN13074094	Eucalyptus_sideroxylon		
SRR10339795	SAMN13074094	Eucalyptus_sideroxylon		
SRR10335710	SAMN13074095	Eucalyptus_sideroxylon		
SRR10335711	SAMN13074095	Eucalyptus_sideroxylon		
SRR10339794	SAMN13074095	Eucalyptus_sideroxylon		
SRR10335708	SAMN13074096	Eucalyptus_sideroxylon		
SRR10335709	SAMN13074096	Eucalyptus_sideroxylon		
SRR10339792	SAMN13074096	Eucalyptus_sideroxylon		
SRR10335278	SAMN13074128	Eucalyptus_sideroxylon		
SRR10335279	SAMN13074128	Eucalyptus_sideroxylon		
SRR10340055	SAMN13074128	Eucalyptus_sideroxylon		
SRR10340056	SAMN13074128	Eucalyptus_sideroxylon		
SRR10340058	SAMN13074128	Eucalyptus_sideroxylon		
SRR10340059	SAMN13074128	Eucalyptus_sideroxylon		
SRR10335276	SAMN13074129	Eucalyptus_sideroxylon		
SRR10335277	SAMN13074129	Eucalyptus_sideroxylon		
SRR10340054	SAMN13074129	Eucalyptus_sideroxylon		
SRR10335273	SAMN13074130	Eucalyptus_sideroxylon		
SRR10335274	SAMN13074130	Eucalyptus_sideroxylon		
SRR10340053	SAMN13074130	Eucalyptus_sideroxylon		
SRR10335271	SAMN13074131	Eucalyptus_sideroxylon		
SRR10335272	SAMN13074131	Eucalyptus_sideroxylon		
SRR10340052	SAMN13074131	Eucalyptus_sideroxylon		
SRR10335269	SAMN13074132	Eucalyptus_sideroxylon		
SRR10335270	SAMN13074132	Eucalyptus_sideroxylon		
SRR10340051	SAMN13074132	Eucalyptus_sideroxylon		
SRR10335267	SAMN13074133	Eucalyptus_sideroxylon		
SRR10335268	SAMN13074133	Eucalyptus_sideroxylon		
SRR10340050	SAMN13074133	Eucalyptus_sideroxylon		
SRR10335265	SAMN13074134	Eucalyptus_sideroxylon		
SRR10335266	SAMN13074134	Eucalyptus_sideroxylon		
SRR10340049	SAMN13074134	Eucalyptus_sideroxylon		
SRR10335262	SAMN13074135	Eucalyptus_sideroxylon		
SRR10335263	SAMN13074135	Eucalyptus_sideroxylon		
SRR10340048	SAMN13074135	Eucalyptus_sideroxylon		
SRR10335260	SAMN13074136	Eucalyptus_sideroxylon		
SRR10335261	SAMN13074136	Eucalyptus_sideroxylon		
SRR10340047	SAMN13074136	Eucalyptus_sideroxylon		
SRR10335258	SAMN13074137	Eucalyptus_sideroxylon		
SRR10335259	SAMN13074137	Eucalyptus_sideroxylon		
SRR10340045	SAMN13074137	Eucalyptus_sideroxylon		
SRR10335251	SAMN13074140	Eucalyptus_sideroxylon		
SRR10335252	SAMN13074140	Eucalyptus_sideroxylon		
SRR10339948	SAMN13074140	Eucalyptus_sideroxylon		
SRR10339949	SAMN13074140	Eucalyptus_sideroxylon		
SRR10339950	SAMN13074140	Eucalyptus_sideroxylon		
SRR10339952	SAMN13074140	Eucalyptus_sideroxylon		
SRR10335249	SAMN13074141	Eucalyptus_sideroxylon		
SRR10335250	SAMN13074141	Eucalyptus_sideroxylon		
SRR10339947	SAMN13074141	Eucalyptus_sideroxylon		
SRR10335245	SAMN13074143	Eucalyptus_sideroxylon		
SRR10335246	SAMN13074143	Eucalyptus_sideroxylon		
SRR10339941	SAMN13074143	Eucalyptus_sideroxylon		
SRR10335243	SAMN13074144	Eucalyptus_sideroxylon		
SRR10335244	SAMN13074144	Eucalyptus_sideroxylon		
SRR10339939	SAMN13074144	Eucalyptus_sideroxylon		
SRR10335239	SAMN13074145	Eucalyptus_sideroxylon		
SRR10335240	SAMN13074145	Eucalyptus_sideroxylon		
SRR10339938	SAMN13074145	Eucalyptus_sideroxylon		
SRR10335237	SAMN13074146	Eucalyptus_sideroxylon		
SRR10335238	SAMN13074146	Eucalyptus_sideroxylon		
SRR10339937	SAMN13074146	Eucalyptus_sideroxylon		
SRR10335235	SAMN13074147	Eucalyptus_sideroxylon		
SRR10335236	SAMN13074147	Eucalyptus_sideroxylon		
SRR10339936	SAMN13074147	Eucalyptus_sideroxylon		
SRR10335228	SAMN13074150	Eucalyptus_sideroxylon		
SRR10335229	SAMN13074150	Eucalyptus_sideroxylon		
SRR10340196	SAMN13074150	Eucalyptus_sideroxylon		
SRR10340197	SAMN13074150	Eucalyptus_sideroxylon		
SRR10340198	SAMN13074150	Eucalyptus_sideroxylon		
SRR10340199	SAMN13074150	Eucalyptus_sideroxylon		
SRR10335226	SAMN13074151	Eucalyptus_sideroxylon		
SRR10335227	SAMN13074151	Eucalyptus_sideroxylon		
SRR10340195	SAMN13074151	Eucalyptus_sideroxylon		
SRR10335224	SAMN13074152	Eucalyptus_sideroxylon		
SRR10335225	SAMN13074152	Eucalyptus_sideroxylon		
SRR10340194	SAMN13074152	Eucalyptus_sideroxylon		
SRR10335222	SAMN13074153	Eucalyptus_sideroxylon		
SRR10335223	SAMN13074153	Eucalyptus_sideroxylon		
SRR10340193	SAMN13074153	Eucalyptus_sideroxylon		
SRR10335220	SAMN13074154	Eucalyptus_sideroxylon		
SRR10335221	SAMN13074154	Eucalyptus_sideroxylon		
SRR10340192	SAMN13074154	Eucalyptus_sideroxylon		
SRR10335217	SAMN13074155	Eucalyptus_sideroxylon		
SRR10335218	SAMN13074155	Eucalyptus_sideroxylon		
SRR10340190	SAMN13074155	Eucalyptus_sideroxylon		
SRR10340189	SAMN13074156	Eucalyptus_sideroxylon		
SRR10335215	SAMN13074157	Eucalyptus_sideroxylon		
SRR10335216	SAMN13074157	Eucalyptus_sideroxylon		
SRR10340188	SAMN13074157	Eucalyptus_sideroxylon		
SRR10335147	SAMN13074158	Eucalyptus_sideroxylon		
SRR10335148	SAMN13074158	Eucalyptus_sideroxylon		
SRR10340187	SAMN13074158	Eucalyptus_sideroxylon		
SRR10335145	SAMN13074159	Eucalyptus_sideroxylon		
SRR10335146	SAMN13074159	Eucalyptus_sideroxylon		
SRR10340186	SAMN13074159	Eucalyptus_sideroxylon		
SRR10335116	SAMN13074171	Eucalyptus_sideroxylon		
SRR10335117	SAMN13074171	Eucalyptus_sideroxylon		
SRR10335118	SAMN13074171	Eucalyptus_sideroxylon		
SRR10335119	SAMN13074171	Eucalyptus_sideroxylon		
SRR10339538	SAMN13074171	Eucalyptus_sideroxylon		
SRR10339539	SAMN13074171	Eucalyptus_sideroxylon		
SRR10339540	SAMN13074171	Eucalyptus_sideroxylon		
SRR10339541	SAMN13074171	Eucalyptus_sideroxylon		
SRR10339542	SAMN13074171	Eucalyptus_sideroxylon		
SRR10335114	SAMN13074172	Eucalyptus_sideroxylon		
SRR10335115	SAMN13074172	Eucalyptus_sideroxylon		
SRR10339537	SAMN13074172	Eucalyptus_sideroxylon		
SRR10335112	SAMN13074173	Eucalyptus_sideroxylon		
SRR10335113	SAMN13074173	Eucalyptus_sideroxylon		
SRR10339536	SAMN13074173	Eucalyptus_sideroxylon		
SRR10335096	SAMN13074178	Eucalyptus_sideroxylon		
SRR10335097	SAMN13074178	Eucalyptus_sideroxylon		
SRR10339477	SAMN13074178	Eucalyptus_sideroxylon		
SRR10339478	SAMN13074178	Eucalyptus_sideroxylon		
SRR10339479	SAMN13074178	Eucalyptus_sideroxylon		
SRR10339480	SAMN13074178	Eucalyptus_sideroxylon		
SRR10335094	SAMN13074179	Eucalyptus_sideroxylon		
SRR10335095	SAMN13074179	Eucalyptus_sideroxylon		
SRR10339476	SAMN13074179	Eucalyptus_sideroxylon		
SRR10335092	SAMN13074180	Eucalyptus_sideroxylon		
SRR10335093	SAMN13074180	Eucalyptus_sideroxylon		
SRR10339475	SAMN13074180	Eucalyptus_sideroxylon		
SRR10335090	SAMN13074181	Eucalyptus_sideroxylon		
SRR10335091	SAMN13074181	Eucalyptus_sideroxylon		
SRR10339474	SAMN13074181	Eucalyptus_sideroxylon		
SRR10335088	SAMN13074182	Eucalyptus_sideroxylon		
SRR10335089	SAMN13074182	Eucalyptus_sideroxylon		
SRR10339472	SAMN13074182	Eucalyptus_sideroxylon		
SRR10335085	SAMN13074183	Eucalyptus_sideroxylon		
SRR10335086	SAMN13074183	Eucalyptus_sideroxylon		
SRR10339471	SAMN13074183	Eucalyptus_sideroxylon		
SRR10335083	SAMN13074184	Eucalyptus_sideroxylon		
SRR10335084	SAMN13074184	Eucalyptus_sideroxylon		
SRR10339470	SAMN13074184	Eucalyptus_sideroxylon		
SRR10335081	SAMN13074185	Eucalyptus_sideroxylon		
SRR10335082	SAMN13074185	Eucalyptus_sideroxylon		
SRR10339469	SAMN13074185	Eucalyptus_sideroxylon		
SRR10335079	SAMN13074186	Eucalyptus_sideroxylon		
SRR10335080	SAMN13074186	Eucalyptus_sideroxylon		
SRR10339468	SAMN13074186	Eucalyptus_sideroxylon		
SRR10335665	SAMN13074238	Eucalyptus_sideroxylon		
SRR10335666	SAMN13074238	Eucalyptus_sideroxylon		
SRR10335667	SAMN13074238	Eucalyptus_sideroxylon		
SRR10335668	SAMN13074238	Eucalyptus_sideroxylon		
SRR10339702	SAMN13074238	Eucalyptus_sideroxylon		
SRR10339703	SAMN13074238	Eucalyptus_sideroxylon		
SRR10339704	SAMN13074238	Eucalyptus_sideroxylon		
SRR10339705	SAMN13074238	Eucalyptus_sideroxylon		
SRR10339707	SAMN13074238	Eucalyptus_sideroxylon		
SRR10335663	SAMN13074239	Eucalyptus_sideroxylon		
SRR10335664	SAMN13074239	Eucalyptus_sideroxylon		
SRR10339701	SAMN13074239	Eucalyptus_sideroxylon		
SRR10335661	SAMN13074240	Eucalyptus_sideroxylon		
SRR10335662	SAMN13074240	Eucalyptus_sideroxylon		
SRR10339700	SAMN13074240	Eucalyptus_sideroxylon		
SRR10335657	SAMN13074241	Eucalyptus_sideroxylon		
SRR10335658	SAMN13074241	Eucalyptus_sideroxylon		
SRR10339699	SAMN13074241	Eucalyptus_sideroxylon		
SRR10335655	SAMN13074242	Eucalyptus_sideroxylon		
SRR10335656	SAMN13074242	Eucalyptus_sideroxylon		
SRR10339614	SAMN13074242	Eucalyptus_sideroxylon		
SRR10335653	SAMN13074243	Eucalyptus_sideroxylon		
SRR10335654	SAMN13074243	Eucalyptus_sideroxylon		
SRR10339613	SAMN13074243	Eucalyptus_sideroxylon		
SRR10335651	SAMN13074244	Eucalyptus_sideroxylon		
SRR10335652	SAMN13074244	Eucalyptus_sideroxylon		
SRR10339612	SAMN13074244	Eucalyptus_sideroxylon		
SRR10335649	SAMN13074245	Eucalyptus_sideroxylon		
SRR10335650	SAMN13074245	Eucalyptus_sideroxylon		
SRR10339610	SAMN13074245	Eucalyptus_sideroxylon		
SRR10335646	SAMN13074246	Eucalyptus_sideroxylon		
SRR10335647	SAMN13074246	Eucalyptus_sideroxylon		
SRR10339609	SAMN13074246	Eucalyptus_sideroxylon		
SRR10335644	SAMN13074247	Eucalyptus_sideroxylon		
SRR10335645	SAMN13074247	Eucalyptus_sideroxylon		
SRR10339608	SAMN13074247	Eucalyptus_sideroxylon		
SRR10335620	SAMN13074258	Eucalyptus_sideroxylon		
SRR10335621	SAMN13074258	Eucalyptus_sideroxylon		
SRR10339593	SAMN13074258	Eucalyptus_sideroxylon		
SRR10339594	SAMN13074258	Eucalyptus_sideroxylon		
SRR10339595	SAMN13074258	Eucalyptus_sideroxylon		
SRR10339596	SAMN13074258	Eucalyptus_sideroxylon		
SRR10335618	SAMN13074259	Eucalyptus_sideroxylon		
SRR10335619	SAMN13074259	Eucalyptus_sideroxylon		
SRR10339592	SAMN13074259	Eucalyptus_sideroxylon		
SRR10335616	SAMN13074260	Eucalyptus_sideroxylon		
SRR10335617	SAMN13074260	Eucalyptus_sideroxylon		
SRR10339591	SAMN13074260	Eucalyptus_sideroxylon		
SRR10335613	SAMN13074261	Eucalyptus_sideroxylon		
SRR10335614	SAMN13074261	Eucalyptus_sideroxylon		
SRR10339590	SAMN13074261	Eucalyptus_sideroxylon		
SRR10335611	SAMN13074262	Eucalyptus_sideroxylon		
SRR10335612	SAMN13074262	Eucalyptus_sideroxylon		
SRR10339587	SAMN13074262	Eucalyptus_sideroxylon		
SRR10335609	SAMN13074263	Eucalyptus_sideroxylon		
SRR10335610	SAMN13074263	Eucalyptus_sideroxylon		
SRR10340096	SAMN13074263	Eucalyptus_sideroxylon		
SRR10335607	SAMN13074264	Eucalyptus_sideroxylon		
SRR10335608	SAMN13074264	Eucalyptus_sideroxylon		
SRR10340095	SAMN13074264	Eucalyptus_sideroxylon		
SRR10335605	SAMN13074265	Eucalyptus_sideroxylon		
SRR10335606	SAMN13074265	Eucalyptus_sideroxylon		
SRR10340094	SAMN13074265	Eucalyptus_sideroxylon		
SRR10335602	SAMN13074266	Eucalyptus_sideroxylon		
SRR10335603	SAMN13074266	Eucalyptus_sideroxylon		
SRR10340093	SAMN13074266	Eucalyptus_sideroxylon		
SRR10335600	SAMN13074267	Eucalyptus_sideroxylon		
SRR10335601	SAMN13074267	Eucalyptus_sideroxylon		
SRR10340092	SAMN13074267	Eucalyptus_sideroxylon		
SRR10335498	SAMN13074312	Eucalyptus_sideroxylon		
SRR10335499	SAMN13074312	Eucalyptus_sideroxylon		
SRR10340212	SAMN13074312	Eucalyptus_sideroxylon		
SRR10340213	SAMN13074312	Eucalyptus_sideroxylon		
SRR10340214	SAMN13074312	Eucalyptus_sideroxylon		
SRR10335496	SAMN13074313	Eucalyptus_sideroxylon		
SRR10335497	SAMN13074313	Eucalyptus_sideroxylon		
SRR10340210	SAMN13074313	Eucalyptus_sideroxylon		
SRR10335494	SAMN13074314	Eucalyptus_sideroxylon		
SRR10335495	SAMN13074314	Eucalyptus_sideroxylon		
SRR10340209	SAMN13074314	Eucalyptus_sideroxylon		
SRR10335491	SAMN13074315	Eucalyptus_sideroxylon		
SRR10335492	SAMN13074315	Eucalyptus_sideroxylon		
SRR10340208	SAMN13074315	Eucalyptus_sideroxylon		
SRR10335489	SAMN13074316	Eucalyptus_sideroxylon		
SRR10335490	SAMN13074316	Eucalyptus_sideroxylon		
SRR10340207	SAMN13074316	Eucalyptus_sideroxylon		
SRR10335487	SAMN13074317	Eucalyptus_sideroxylon		
SRR10335488	SAMN13074317	Eucalyptus_sideroxylon		
SRR10340206	SAMN13074317	Eucalyptus_sideroxylon		
SRR10335485	SAMN13074318	Eucalyptus_sideroxylon		
SRR10335486	SAMN13074318	Eucalyptus_sideroxylon		
SRR10340205	SAMN13074318	Eucalyptus_sideroxylon		
SRR10335483	SAMN13074319	Eucalyptus_sideroxylon		
SRR10335484	SAMN13074319	Eucalyptus_sideroxylon		
SRR10340204	SAMN13074319	Eucalyptus_sideroxylon		
SRR10335480	SAMN13074320	Eucalyptus_sideroxylon		
SRR10335481	SAMN13074320	Eucalyptus_sideroxylon		
SRR10340203	SAMN13074320	Eucalyptus_sideroxylon		
SRR10339522	SAMN13074321	Eucalyptus_sideroxylon		
SRR10335472	SAMN13074325	Eucalyptus_sideroxylon		
SRR10335473	SAMN13074325	Eucalyptus_sideroxylon		
SRR10339512	SAMN13074325	Eucalyptus_sideroxylon		
SRR10339513	SAMN13074325	Eucalyptus_sideroxylon		
SRR10339514	SAMN13074325	Eucalyptus_sideroxylon		
SRR10335469	SAMN13074326	Eucalyptus_sideroxylon		
SRR10335470	SAMN13074326	Eucalyptus_sideroxylon		
SRR10339511	SAMN13074326	Eucalyptus_sideroxylon		
SRR10335467	SAMN13074327	Eucalyptus_sideroxylon		
SRR10335468	SAMN13074327	Eucalyptus_sideroxylon		
SRR10339510	SAMN13074327	Eucalyptus_sideroxylon		
SRR10335465	SAMN13074328	Eucalyptus_sideroxylon		
SRR10335466	SAMN13074328	Eucalyptus_sideroxylon		
SRR10339508	SAMN13074328	Eucalyptus_sideroxylon		
SRR10335463	SAMN13074329	Eucalyptus_sideroxylon		
SRR10335464	SAMN13074329	Eucalyptus_sideroxylon		
SRR10339507	SAMN13074329	Eucalyptus_sideroxylon		
SRR10339506	SAMN13074330	Eucalyptus_sideroxylon		
SRR10339505	SAMN13074331	Eucalyptus_sideroxylon		
SRR10339504	SAMN13074332	Eucalyptus_sideroxylon		
SRR10339503	SAMN13074333	Eucalyptus_sideroxylon		
SRR10339502	SAMN13074334	Eucalyptus_sideroxylon		
SRR10335456	SAMN13074364	Eucalyptus_sideroxylon		
SRR10335457	SAMN13074364	Eucalyptus_sideroxylon		
SRR10339373	SAMN13074364	Eucalyptus_sideroxylon		
SRR10339374	SAMN13074364	Eucalyptus_sideroxylon		
SRR10335454	SAMN13074365	Eucalyptus_sideroxylon		
SRR10335455	SAMN13074365	Eucalyptus_sideroxylon		
SRR10339372	SAMN13074365	Eucalyptus_sideroxylon		
SRR10335452	SAMN13074366	Eucalyptus_sideroxylon		
SRR10335453	SAMN13074366	Eucalyptus_sideroxylon		
SRR10339371	SAMN13074366	Eucalyptus_sideroxylon		
SRR10335450	SAMN13074367	Eucalyptus_sideroxylon		
SRR10335451	SAMN13074367	Eucalyptus_sideroxylon		
SRR10339370	SAMN13074367	Eucalyptus_sideroxylon		
SRR10335447	SAMN13074368	Eucalyptus_sideroxylon		
SRR10335448	SAMN13074368	Eucalyptus_sideroxylon		
SRR10339368	SAMN13074368	Eucalyptus_sideroxylon		
SRR10335445	SAMN13074369	Eucalyptus_sideroxylon		
SRR10335446	SAMN13074369	Eucalyptus_sideroxylon		
SRR10339367	SAMN13074369	Eucalyptus_sideroxylon		
SRR10335443	SAMN13074370	Eucalyptus_sideroxylon		
SRR10335444	SAMN13074370	Eucalyptus_sideroxylon		
SRR10339366	SAMN13074370	Eucalyptus_sideroxylon		
SRR10335441	SAMN13074371	Eucalyptus_sideroxylon		
SRR10335442	SAMN13074371	Eucalyptus_sideroxylon		
SRR10339365	SAMN13074371	Eucalyptus_sideroxylon		
SRR10335439	SAMN13074372	Eucalyptus_sideroxylon		
SRR10335440	SAMN13074372	Eucalyptus_sideroxylon		
SRR10339364	SAMN13074372	Eucalyptus_sideroxylon		
SRR10335436	SAMN13074373	Eucalyptus_sideroxylon		
SRR10335437	SAMN13074373	Eucalyptus_sideroxylon		
SRR10339363	SAMN13074373	Eucalyptus_sideroxylon		
SRR10335432	SAMN13074375	Eucalyptus_sideroxylon		
SRR10335433	SAMN13074375	Eucalyptus_sideroxylon		
SRR10339359	SAMN13074375	Eucalyptus_sideroxylon		
SRR10339360	SAMN13074375	Eucalyptus_sideroxylon		
SRR10335430	SAMN13074376	Eucalyptus_sideroxylon		
SRR10335431	SAMN13074376	Eucalyptus_sideroxylon		
SRR10339357	SAMN13074376	Eucalyptus_sideroxylon		
SRR10335428	SAMN13074377	Eucalyptus_sideroxylon		
SRR10335429	SAMN13074377	Eucalyptus_sideroxylon		
SRR10339356	SAMN13074377	Eucalyptus_sideroxylon		
SRR10335425	SAMN13074378	Eucalyptus_sideroxylon		
SRR10335426	SAMN13074378	Eucalyptus_sideroxylon		
SRR10339355	SAMN13074378	Eucalyptus_sideroxylon		
SRR10339866	SAMN13074379	Eucalyptus_sideroxylon		
SRR10335423	SAMN13074380	Eucalyptus_sideroxylon		
SRR10335424	SAMN13074380	Eucalyptus_sideroxylon		
SRR10339865	SAMN13074380	Eucalyptus_sideroxylon		
SRR10339864	SAMN13074381	Eucalyptus_sideroxylon		
SRR10335421	SAMN13074382	Eucalyptus_sideroxylon		
SRR10335422	SAMN13074382	Eucalyptus_sideroxylon		
SRR10339863	SAMN13074382	Eucalyptus_sideroxylon		
SRR10335419	SAMN13074383	Eucalyptus_sideroxylon		
SRR10335420	SAMN13074383	Eucalyptus_sideroxylon		
SRR10339862	SAMN13074383	Eucalyptus_sideroxylon		
SRR10335418	SAMN13074384	Eucalyptus_sideroxylon		
SRR10339861	SAMN13074384	Eucalyptus_sideroxylon		
SRR10335024	SAMN13074396	Eucalyptus_sideroxylon		
SRR10339844	SAMN13074396	Eucalyptus_sideroxylon		
SRR10339845	SAMN13074396	Eucalyptus_sideroxylon		
SRR10339843	SAMN13074397	Eucalyptus_sideroxylon		
SRR10339842	SAMN13074398	Eucalyptus_sideroxylon		
SRR10339841	SAMN13074399	Eucalyptus_sideroxylon		
SRR10339840	SAMN13074400	Eucalyptus_sideroxylon		
SRR10339839	SAMN13074401	Eucalyptus_sideroxylon		
SRR10339782	SAMN13074402	Eucalyptus_sideroxylon		
SRR10339780	SAMN13074403	Eucalyptus_sideroxylon		
SRR10339779	SAMN13074404	Eucalyptus_sideroxylon		
SRR10339778	SAMN13074405	Eucalyptus_sideroxylon		
SRR10339775	SAMN13074406	Eucalyptus_sideroxylon		
SRR10339776	SAMN13074406	Eucalyptus_sideroxylon		
SRR10339777	SAMN13074406	Eucalyptus_sideroxylon		
SRR10339774	SAMN13074407	Eucalyptus_sideroxylon		
SRR10339773	SAMN13074408	Eucalyptus_sideroxylon		
SRR10339772	SAMN13074409	Eucalyptus_sideroxylon		
SRR10339771	SAMN13074410	Eucalyptus_sideroxylon		
SRR10339768	SAMN13074411	Eucalyptus_sideroxylon		
SRR10339769	SAMN13074411	Eucalyptus_sideroxylon		
SRR10339767	SAMN13074412	Eucalyptus_sideroxylon		
SRR10339766	SAMN13074413	Eucalyptus_sideroxylon		
SRR10339765	SAMN13074414	Eucalyptus_sideroxylon		
SRR10339764	SAMN13074415	Eucalyptus_sideroxylon		
SRR10339664	SAMN13074427	Eucalyptus_sideroxylon		
SRR10339662	SAMN13074428	Eucalyptus_sideroxylon		
SRR10339661	SAMN13074429	Eucalyptus_sideroxylon		
SRR10334977	SAMN13074430	Eucalyptus_sideroxylon		
SRR10339660	SAMN13074430	Eucalyptus_sideroxylon		
SRR10339659	SAMN13074431	Eucalyptus_sideroxylon		
SRR10334973	SAMN13074432	Eucalyptus_sideroxylon		
SRR10339658	SAMN13074432	Eucalyptus_sideroxylon		
SRR10339657	SAMN13074433	Eucalyptus_sideroxylon		
SRR10339656	SAMN13074434	Eucalyptus_sideroxylon		
SRR10339655	SAMN13074435	Eucalyptus_sideroxylon		
SRR10339654	SAMN13074436	Eucalyptus_sideroxylon		
SRR10340125	SAMN13074469	Eucalyptus_sideroxylon		
SRR10340039	SAMN13074470	Eucalyptus_sideroxylon		
SRR10340040	SAMN13074470	Eucalyptus_sideroxylon		
SRR10340038	SAMN13074471	Eucalyptus_sideroxylon		
SRR10340037	SAMN13074472	Eucalyptus_sideroxylon		
SRR10340036	SAMN13074473	Eucalyptus_sideroxylon		
SRR10340035	SAMN13074474	Eucalyptus_sideroxylon		
SRR10340033	SAMN13074475	Eucalyptus_sideroxylon		
SRR10340032	SAMN13074476	Eucalyptus_sideroxylon		
SRR10334817	SAMN13074477	Eucalyptus_sideroxylon		
SRR10340031	SAMN13074477	Eucalyptus_sideroxylon		
SRR10340030	SAMN13074478	Eucalyptus_sideroxylon		
SRR10340025	SAMN13074481	Eucalyptus_sideroxylon		
SRR10340024	SAMN13074482	Eucalyptus_sideroxylon		
SRR10340022	SAMN13074483	Eucalyptus_sideroxylon		
SRR10334801	SAMN13074484	Eucalyptus_sideroxylon		
SRR10340021	SAMN13074484	Eucalyptus_sideroxylon		
SRR10340020	SAMN13074485	Eucalyptus_sideroxylon		
SRR10340019	SAMN13074486	Eucalyptus_sideroxylon		
SRR10340018	SAMN13074487	Eucalyptus_sideroxylon		
SRR10340017	SAMN13074488	Eucalyptus_sideroxylon		
SRR10340016	SAMN13074489	Eucalyptus_sideroxylon		
SRR10340015	SAMN13074490	Eucalyptus_sideroxylon		
SRR10340014	SAMN13074491	Eucalyptus_sideroxylon		
SRR10340013	SAMN13074492	Eucalyptus_sideroxylon		
SRR10339927	SAMN13074493	Eucalyptus_sideroxylon		
SRR10339926	SAMN13074494	Eucalyptus_sideroxylon		
SRR10339925	SAMN13074495	Eucalyptus_sideroxylon		
SRR10339924	SAMN13074496	Eucalyptus_sideroxylon		
SRR10339923	SAMN13074497	Eucalyptus_sideroxylon		
SRR10339922	SAMN13074498	Eucalyptus_sideroxylon		
SRR10339921	SAMN13074499	Eucalyptus_sideroxylon		
SRR10339920	SAMN13074500	Eucalyptus_sideroxylon		
SRR10339919	SAMN13074501	Eucalyptus_sideroxylon		
SRR10339918	SAMN13074502	Eucalyptus_sideroxylon		
SRR10339916	SAMN13074503	Eucalyptus_sideroxylon		
SRR26675023	SAMN37998767	Eucalyptus_sideroxylon		
SRR26675154	SAMN37998768	Eucalyptus_sideroxylon		
SRR26675158	SAMN37998772	Eucalyptus_sideroxylon		
SRR26675327	SAMN37998774	Eucalyptus_sideroxylon		
SRR26675011	SAMN37998777	Eucalyptus_sideroxylon		
SRR26675000	SAMN37998778	Eucalyptus_sideroxylon		
SRR26674978	SAMN37998780	Eucalyptus_sideroxylon		
SRR26674816	SAMN37998783	Eucalyptus_sideroxylon		
SRR26675288	SAMN37998784	Eucalyptus_sideroxylon		
SRR26675277	SAMN37998785	Eucalyptus_sideroxylon		
SRR26675153	SAMN37998786	Eucalyptus_sideroxylon		
SRR26675142	SAMN37998787	Eucalyptus_sideroxylon		
SRR26675131	SAMN37998788	Eucalyptus_sideroxylon		
SRR26674962	SAMN37998789	Eucalyptus_sideroxylon		
SRR26674951	SAMN37998790	Eucalyptus_sideroxylon		
SRR26674811	SAMN37998791	Eucalyptus_sideroxylon		
SRR26674800	SAMN37998792	Eucalyptus_sideroxylon		
SRR26674789	SAMN37998793	Eucalyptus_sideroxylon		
SRR26675261	SAMN37998794	Eucalyptus_sideroxylon		
SRR26675014	SAMN37998873	Eucalyptus_sideroxylon		
SRR26675013	SAMN37998874	Eucalyptus_sideroxylon		
SRR26675012	SAMN37998875	Eucalyptus_sideroxylon		
SRR26675009	SAMN37998877	Eucalyptus_sideroxylon		
SRR26675007	SAMN37998879	Eucalyptus_sideroxylon		
SRR26675006	SAMN37998880	Eucalyptus_sideroxylon		
SRR26675005	SAMN37998881	Eucalyptus_sideroxylon		
SRR26674991	SAMN37998894	Eucalyptus_sideroxylon		
SRR26674972	SAMN37998911	Eucalyptus_sideroxylon		
SRR26674971	SAMN37998912	Eucalyptus_sideroxylon		
SRR26674836	SAMN37998917	Eucalyptus_sideroxylon		
SRR26674835	SAMN37998918	Eucalyptus_sideroxylon		
SRR26674833	SAMN37998920	Eucalyptus_sideroxylon		
