"phylo_name","Avg_Val_het","Avg_Val_pi","populationEstimate","IUCN_ExtentOfOccurrence_km2","genome_size","Assembly Stats Contig N50","Assembly Stats Scaffold N50","height_clean","diaspore_seed_length","bioclim_BIO1_weighted_bioclim.x","bioclim_BIO2_weighted_bioclim.x","bioclim_BIO3_weighted_bioclim.x","bioclim_BIO4_weighted_bioclim.x","bioclim_BIO5_weighted_bioclim.x","bioclim_BIO6_weighted_bioclim.x","bioclim_BIO7_weighted_bioclim.x","bioclim_BIO8_weighted_bioclim.x","bioclim_BIO9_weighted_bioclim.x","bioclim_BIO10_weighted_bioclim.x","bioclim_BIO11_weighted_bioclim.x","bioclim_BIO12_weighted_bioclim.x","bioclim_BIO13_weighted_bioclim.x","bioclim_BIO14_weighted_bioclim.x","bioclim_BIO15_weighted_bioclim.x","bioclim_BIO16_weighted_bioclim.x","bioclim_BIO17_weighted_bioclim.x","bioclim_BIO18_weighted_bioclim.x","bioclim_BIO19_weighted_bioclim.x","ssd_wood_density","centroid_x","centroid_y","scientificName","redlistCategory","redlistCriteria","realm","scopes","IUCN_AreaOfOccupancy_km2","IUCN_PopulationTrend","IUCN_HabitatSystems","status","extracted_criteria","broad_code","sexual_reproduction","diaspore_seed_type","diaspore_dispersal_type","diaspore_accessory_type","pollination_self_compat","pollination_mating_mode","pollination_vector","seed_traits_clade","seed_traits_sex","life_strat_clean","final_area_km2","area_source","centroid_method","cleaned_lifecycle","true_area_km2","log10_area","Climate_PC1","iucn_bin","abs_lat","area_numeric","phylo_binomial","join_key","ssd_new","ssd_merged","ssd_source","PC1_kj","PC2_kj","PC3_kj","PC1","PC2","BIOME","ECO_NAME","biome_name","biome_group"
"Paspalum_vaginatum",0.0039064375,0.004816045,NA,NA,517974767,5116733,47058851,0.03048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paspalum vaginatum","Least Concern",NA,"Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic","Global",NA,"Unknown","Terrestrial; Freshwater (=Inland waters)","LC","","","bisexual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO",NA,"Perennial",NA,NA,NA,0,NA,NA,"Paspalum_vaginatum","Paspalum vaginatum",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pellacalyx_yunnanensis",0.00109832,NA,NA,NA,334073968,20490466,20490466,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.171369825056,25.6713705030565,"Pellacalyx yunnanensis","Endangered","B1+2c, C2a","Palearctic","Global",NA,"Unspecified","Terrestrial","EN","B1","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO","native_only","Perennial",NA,NA,NA,1,25.6713705030565,NA,"Pellacalyx_yunnanensis","Pellacalyx yunnanensis",NA,NA,"missing",NA,NA,NA,NA,NA,1,"Yunnan Plateau subtropical evergreen forests","Tropical Moist Broadleaf","Tropical"
"Perilla_frutescens",0.00272657233333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Perilla frutescens","Least Concern",NA,"Indomalayan|Palearctic","Global",NA,"Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"Perilla_frutescens","Perilla frutescens",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pharus_latifolius",0.000615326333333333,NA,NA,14075400,1002922384,4575670,84671961,NA,NA,24.5719598687253,9.81033225601664,75.1598891868553,96.7535040560243,31.1375958618281,17.8657643154905,13.2718315450959,24.8556778916949,24.0569578651755,25.629716671493,23.2965698005568,2036.34411829953,301.133548144997,59.021396312526,53.6175317978417,823.871957864829,210.451598641078,453.861489533853,478.732445638695,NA,-65.3713047695579,-1.17379994658356,"Pharus latifolius","Least Concern",NA,"Neotropical","Global",NA,"Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14075400,"EOO","native_plus_maxent","Perennial",14.0754,7.14846074564234,-1.805554669346,0,1.17379994658356,14075400,"Pharus_latifolius","Pharus latifolius",NA,NA,"missing",5.07401672684905,-2.09476912094916,-1.58776586682749,5.07401672684905,-2.09476912094916,1,"Japurá-Solimoes-Negro moist forests","Tropical Moist Broadleaf","Tropical"
"Phaseolus_coccineus",0.00332034066666667,NA,NA,2627104,588672384,39559522,52871251,1.699894737,NA,18.3574086493497,14.3566376217437,67.0219314909421,198.589054414205,28.8418489156477,7.31514245169207,21.5267064330671,19.6571146467993,16.9187314312082,20.5966860939379,15.7191562609051,1036.87643083113,211.594160801849,12.364673518947,91.6924159564314,566.745068004556,45.3107561708627,319.135503746412,63.4960464624422,NA,-98.3476404989715,19.068613671256,"Phaseolus coccineus","Least Concern",NA,"Nearctic|Neotropical","Global","4664","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2627104,"EOO","native_plus_maxent",NA,2.627104,6.4194772656799,1.44492490121005,0,19.068613671256,2627104,"Phaseolus_coccineus","Phaseolus coccineus",NA,NA,"missing",1.14901175270752,1.85333742145456,0.12346739707277,1.14901175270752,1.85333742145456,3,"Trans-Mexican Volcanic Belt pine-oak forests","Tropical Coniferous","Tropical"
"Phaseolus_lunatus",0.000894062203125,0.004690519,NA,NA,545376289,4962006,47836809,4,NA,24.2350029842791,10.9479458483782,71.231841716622,140.983918559038,32.0415700328897,16.3517836545589,15.6897863659538,24.9039330006518,23.6754431366353,25.8288228638095,22.3996721394689,1689.75441712194,302.713381261697,23.1655168741368,78.3250322027024,789.03061868309,92.2376012257453,404.789160389477,277.192426806021,NA,-89.3410896916233,14.8695411424253,"Phaseolus lunatus","Least Concern",NA,"Nearctic|Neotropical","Global",NA,"Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO","native_plus_maxent",NA,NA,NA,0.608981167298103,0,14.8695411424253,NA,"Phaseolus_lunatus","Phaseolus lunatus",NA,NA,"missing",4.38607434461529,0.211848540387772,0.0390716536642248,4.38607434461529,0.211848540387772,3,"Central American pine-oak forests","Tropical Coniferous","Tropical"
"Pistacia_atlantica",0.00435685956521739,0.006040611,NA,NA,505281571,716427,29993599,5.846,NA,15.6080225151818,11.3289344905132,39.0659547213612,672.808004693618,31.100049443233,1.60547541844156,29.4945739742706,11.1447336989246,21.2175727752671,23.7961299722106,7.35708717250955,414.948605333386,78.0288820149383,5.11566671281969,73.4507134414009,204.779594347447,21.4799958435266,37.2350637471038,174.975307561519,NA,25.8244677434819,34.0113064273797,"Pistacia atlantica","Near Threatened","A3cde","Palearctic","Global",NA,"Decreasing","Terrestrial","NT","A3","A","dioecious",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO","native_plus_maxent","Perennial",NA,NA,2.03670772553918,1,34.0113064273797,NA,"Pistacia_atlantica","Pistacia atlantica",NA,NA,"missing",-1.85735122235767,2.54808856844848,-0.216794703079133,-1.85735122235767,2.54808856844848,NA,NA,NA,NA
"Pistacia_vera",0.00309709352941176,0.00382819,NA,NA,623355530,92086,39797145,7,19.5,10.4701535229018,12.1298722734145,30.3681586594742,1028.52250150571,31.5650308452088,-8.37955550593824,39.9445862085387,8.85819080985268,18.1418838145836,22.9581617428077,-2.36234057876518,392.838942718494,66.2223765634984,6.76779088966274,58.8189913641515,173.797282608357,27.4779605881064,46.1668955833925,116.523201292142,NA,68.4959535395095,41.1194249588714,"Pistacia vera","Near Threatened",NA,"Palearctic","Global",NA,"Decreasing","Terrestrial","NT","","",NA,"fruit","animal","none","self incompatible","outcrossing","wind","Angiosperm","dioecious","perennial",NA,"EOO","native_plus_maxent","Perennial",NA,NA,1.56532279283125,1,41.1194249588714,NA,"Pistacia_vera","Pistacia vera",NA,NA,"missing",-4.18407611998676,1.9912609569292,0.608213877653232,-4.18407611998676,1.9912609569292,8,"Alai-Western Tian Shan steppe","Temperate Grasslands","Temperate"
"Plantago_major",0.00154411333333333,NA,NA,NA,671064317,8715545,93210706,0.234206275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantago major","Least Concern",NA,"Afrotropical|Australasian|Nearctic|Neotropical|Palearctic","Global",NA,"Unknown","Terrestrial; Freshwater (=Inland waters)","LC","","","bisexual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO",NA,"Perennial",NA,NA,NA,0,NA,NA,"Plantago_major","Plantago major",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Populus_euphratica",0.00459111507246377,0.008161448,NA,NA,495875768,40472,482846,13.71428571,NA,15.8267174861908,13.7394830354161,35.4402236326466,960.585239710095,35.8830607084285,-3.52102315133627,39.4040838355349,13.4726575370842,19.7975543720064,27.222813838614,3.65369657526516,255.4023470977,52.4978625241079,2.33083621820031,81.26892451738,133.971874461011,10.769339875392,35.5114279057793,99.4833798515262,0.39595225,55.9227752981704,35.2280725688204,"Populus euphratica","Least Concern",NA,"Palearctic","Global",NA,"Decreasing","Terrestrial","LC","","","dioecious",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO","native_plus_maxent","Perennial",NA,NA,2.30233392761281,0,35.2280725688204,NA,"Populus_euphratica","Populus euphratica",NA,0.39595225,"original_only",-2.66687655946506,3.46844974530341,1.36769509571492,-2.66687655946506,3.46844974530341,13,"Central Persian desert basins","Deserts & Xeric Shrublands","Arid"
"Populus_ilicifolia",0.00094486388,NA,NA,NA,399016331,130809,659070,NA,1.5,25.1377317654698,10.7542127826483,72.6968013037168,120.529568943961,32.7810604680192,18.0297157113851,14.7513447836248,25.6832069446081,23.8768200166231,26.5292176578991,23.5509982821107,586.183061928108,132.554128757136,6.18050918052781,90.7346838202277,280.000153687149,29.5353531837741,180.124324392679,42.6430219049277,NA,38.0953262270743,-1.16122979101492,"Populus ilicifolia","Vulnerable","B1+2c","Afrotropical","Global",NA,"Unspecified","Terrestrial","VU","B1","B",NA,"seed","wind","pappus","self incompatible","outcrossing","wind","Angiosperm","dioecious","perennial",NA,"EOO","native_plus_maxent","Perennial",NA,NA,2.13357194732605,1,1.16122979101492,NA,"Populus_ilicifolia","Populus ilicifolia",NA,NA,"missing",2.86532086344689,3.36186457468296,-0.141946832533984,2.86532086344689,3.36186457468296,7,"Northern Acacia-Commiphora bushlands and thickets","Tropical Grasslands & Savannas","Tropical"
"Populus_pruinosa",0.00475793397660819,0.005843674,NA,NA,518069894,21063123,25104340,13.33333333,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.9847198397829,43.6366859517254,"Populus pruinosa","Near Threatened",NA,"Palearctic","Global",NA,"Decreasing","Terrestrial","NT","","",NA,"seed","wind","pappus","self incompatible","outcrossing","wind","Angiosperm","dioecious","perennial",NA,"EOO","native_only","Perennial",NA,NA,NA,1,43.6366859517254,NA,"Populus_pruinosa","Populus pruinosa",NA,NA,"missing",NA,NA,NA,NA,NA,13,"Central Asian northern desert","Deserts & Xeric Shrublands","Arid"
"Populus_tremula",0.005017275,NA,NA,NA,NA,NA,NA,13.90810727,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Populus tremula","Least Concern",NA,"Palearctic","Global",NA,"Unknown","Terrestrial","LC","","",NA,"seed","wind","pappus","self incompatible","outcrossing","wind","Angiosperm","dioecious","perennial",NA,NA,NA,"Perennial",NA,NA,NA,0,NA,NA,"Populus_tremula","Populus tremula",0.52591666665,0.52591666665,"new_only",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pouteria_campechiana",0.00206272,NA,NA,2387163.98,621138857,17657,25578,15.97333333,NA,24.5993546041226,11.2413965522644,68.3692410447683,168.510708071966,32.8078279884894,16.1655207383547,16.6423072250632,25.566465809995,23.8727506815564,26.4306384084974,22.3430891162026,1644.10903622867,293.037763214924,27.5861083382814,74.1542300978653,768.81099115325,101.531513813223,426.132821444354,219.023185639198,0.79,-91.3054885416302,17.0497585217677,"Pouteria campechiana","Least Concern",NA,"Neotropical","Global","2344","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2387163.98,"EOO","native_plus_maxent","Perennial",2.38716398,6.37788225275753,0.31322870381961,0,17.0497585217677,2387163.98,"Pouteria_campechiana","Pouteria campechiana",NA,0.79,"original_only",4.28413559133675,0.205589612075329,0.280414212073267,4.28413559133675,0.205589612075329,1,"Petén-Veracruz moist forests","Tropical Moist Broadleaf","Tropical"
"Prosopis_alba",0.00488492666666667,NA,NA,NA,NA,NA,NA,15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prosopis alba","Lower Risk/near threatened",NA,"Neotropical","Global",NA,"Unspecified","Terrestrial","NT","","",NA,"seed","wind","none",NA,"outcrossing","insect","Angiosperm","hermaphrodite",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Prosopis_alba","Prosopis alba",0.699,0.699,"new_only",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Protea_cynaroides",0.00567871,NA,1399692,143984,1225359862,767678,100581735,1.25,NA,16.5065633732877,11.2666650429713,53.8399606968304,350.088997166849,27.2315315533538,6.30991789299058,20.9216135128788,14.6144505326244,17.8571340912057,20.6959445434821,12.1839037111685,536.652013107482,71.3082302142118,23.6319423063462,36.7364189604878,201.328427314846,77.5640539094053,93.9787869232447,182.067945666842,NA,20.7713951038655,-33.9087859411638,"Protea cynaroides","Least Concern",NA,"Afrotropical","Global","5804-5816","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143984,"EOO","native_plus_maxent","Perennial",0.143984,5.15831423447179,0.225595811330599,0,33.9087859411638,143984,"Protea_cynaroides","Protea cynaroides",NA,NA,"missing",-0.972535191249916,1.32801605040036,-2.03421090897067,-0.972535191249916,1.32801605040036,12,"Montane fynbos and renosterveld","Mediterranean Shrublands","Mediterranean"
"Prunus_fruticosa",0.00695808,NA,NA,9262253,375294239,530922,43818497,1.131725,NA,6.22472686893021,8.99757334804545,26.1242852474206,987.20959462276,24.7310979710401,-10.5284621533586,35.2595601056643,17.0454895599599,-2.11189707389431,18.1049483154507,-6.00404009848831,576.913253308609,74.0939854840304,29.1752030853216,29.709507810788,200.520259428165,97.5247763661943,195.821297667863,112.634141571903,NA,35.4911399876201,51.407862864987,"Prunus fruticosa","Least Concern",NA,"Palearctic","Global",NA,"Unknown","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9262253,"EOO","native_plus_maxent","Perennial",9.262253,6.96671663964678,-0.961630521424072,0,51.407862864987,9262253,"Prunus_fruticosa","Prunus fruticosa",NA,NA,"missing",-5.21077431322677,-1.20865643162562,0.34726609837692,-5.21077431322677,-1.20865643162562,4,"East European forest steppe","Temperate Broadleaf & Mixed","Temperate"
"Prunus_mahaleb",0.003760325,0.00566184,NA,11141960,272639957,26601994,31976242,6.436428571,NA,10.2893258678606,9.27845795317807,34.0220241886485,676.405922136094,25.2716527000802,-2.10034805042261,27.3720007440705,11.6282291208668,10.2213572427462,18.6605504065315,2.15813639241575,762.455880449054,93.8870224887599,37.8730777024557,29.9753755090814,256.61892488617,129.654578567012,180.954180690865,191.459245855991,NA,16.5705600889178,44.4844755962275,"Prunus mahaleb","Least Concern",NA,"Palearctic","Global",NA,"Unknown","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11141960,"EOO","native_plus_maxent","Perennial",11.14196,7.04696159499486,-1.05092417964947,0,44.4844755962275,11141960,"Prunus_mahaleb","Prunus mahaleb",NA,NA,"missing",-3.12406497164031,-0.954806525610907,-1.31357607334051,-3.12406497164031,-0.954806525610907,4,"Dinaric Mountains mixed forests","Temperate Broadleaf & Mixed","Temperate"
"Prunus_salicina",0.00536229307692308,0.00611898,NA,3566286,282436516,964672,34454419,8.75,NA,13.7280488943042,9.26685322591551,31.8302315342064,767.756135284314,27.80633799204,-2.23431395659009,30.0406519566858,21.2784181965078,4.3796816704699,22.6898306654003,3.80043455085545,1102.72360733748,208.140665700097,18.6068534773167,76.0499391728939,546.775845717584,69.6988591781734,503.655395187054,77.7686695524613,NA,109.99690710523,29.7664148537926,"Prunus salicina","Least Concern",NA,"Indomalayan|Palearctic","Global",NA,"Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3566286,"EOO","native_plus_maxent","Perennial",3.566286,6.55221616868825,0.139947580285291,0,29.7664148537926,3566286,"Prunus_salicina","Prunus salicina",NA,NA,"missing",-1.42434020894392,-0.880366746005468,2.279185357856,-1.42434020894392,-0.880366746005468,1,"Guizhou Plateau broadleaf and mixed forests","Tropical Moist Broadleaf","Tropical"
"Psidium_guajava",0.00314843166666667,0.003245526,NA,1.5e+07,443755635,15807569,40370300,9.462857143,NA,26.5558914508566,11.4925188445033,64.0443773160729,159.640157105862,35.9506824939765,17.7640784901582,18.1866039751954,25.5885758494981,26.2971025897957,28.7673972015372,24.8493376038118,1401.42254233185,322.33506410968,5.04717021951928,91.6246491579513,805.235958620067,30.2807296727944,186.182466795771,442.504396545892,0.655011090909091,-7.17185613975192,9.48141406027717,"Psidium guajava","Least Concern",NA,"Nearctic|Neotropical","Global","2500-850000","Unknown","Terrestrial","LC","","","Hermaphrodite",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5e+07,"EOO","native_plus_maxent","Perennial",15,0.178113252314632,2.23786628461931,0,9.48141406027717,1.507,"Psidium_guajava","Psidium guajava",NA,0.655011090909091,"original_only",4.85068249539489,1.72484674234497,0.358431555024826,4.85068249539489,1.72484674234497,7,"West Sudanian savanna","Tropical Grasslands & Savannas","Tropical"
"Pterocarpus_macrocarpus",0.0054232775,0.00809308,NA,1245247,634581834,10848073,63759412,25,NA,24.0976606814207,9.35683948169952,52.7396041422266,257.660483238043,32.3857563120611,14.1173248217842,18.2684315289654,25.6107777051642,21.2188446564332,26.7832903128932,20.5409896255694,1876.02895275697,392.289129474864,9.47135091027755,88.0614611265435,1050.67793032421,46.5924389764561,589.919305091178,125.914170167154,0.7,100.953803195471,17.2792834070988,"Pterocarpus macrocarpus","Endangered","A3cd","Indomalayan","Global",NA,"Decreasing","Terrestrial","EN","A3","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1245247,"EOO","native_plus_maxent","Perennial",1.245247,6.09525550412053,1.16458319116341,1,17.2792834070988,1245247,"Pterocarpus_macrocarpus","Pterocarpus macrocarpus",NA,0.7,"original_only",4.383554585202,-0.404939601866906,2.34383343973924,4.383554585202,-0.404939601866906,1,"Luang Prabang montane rain forests","Tropical Moist Broadleaf","Tropical"
"Pterocarpus_santalinus",0.005131785,NA,NA,19675,623865624,23887046,63086235,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01891,NA,NA,"Pterocarpus santalinus","Endangered","A2cd","Indomalayan","Global","1068","Decreasing","Terrestrial","EN","A2","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19675,"EOO",NA,"Perennial",0.019675,4.2939147410311,NA,1,NA,19675,"Pterocarpus_santalinus","Pterocarpus santalinus",NA,1.01891,"original_only",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pterocarya_macroptera",0.003968525,NA,6500,1324349,592677495,3886301,36945764,15.875,NA,10.7865808124969,9.6940082158593,35.563457700453,668.375680669726,23.5903394325581,-4.26146955234444,27.8518089680284,18.0957405593424,2.32423609380905,18.6065927426163,2.15038501666234,906.750425429509,174.274220416125,10.3525624310228,79.2686032384427,464.968232107891,38.5343386986929,454.306753951097,40.2958435416507,NA,104.778340244352,29.8284053231056,"Pterocarya macroptera","Vulnerable","C2a(i)","Palearctic","Global","516","Decreasing","Terrestrial","VU","C2","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1324349,"EOO","native_plus_maxent",NA,1.324349,6.12200244794454,0.679063258199623,1,29.8284053231056,1324349,"Pterocarya_macroptera","Pterocarya macroptera",NA,NA,"missing",-2.5192833589566,-0.388280211790804,1.48314538428946,-2.5192833589566,-0.388280211790804,4,"Sichuan Basin evergreen broadleaf forests","Temperate Broadleaf & Mixed","Temperate"
"Pterocarya_stenoptera",0.0030119811875,0.004988588,NA,2773344,955600900,37442,155468,26.71428571,NA,14.5297772469884,8.67616193321256,29.2885092521281,796.282250911552,29.0136064016064,-1.15593332646639,30.1695397137728,22.1044186897402,5.38400257310074,23.9582059094934,4.38989810308171,1211.95750189806,216.501165390799,28.8969692403745,68.6844052291713,560.992458910392,103.782579784724,513.046677152638,117.612361456058,0.3482478,116.164142343574,31.1093104357798,"Pterocarya stenoptera","Least Concern",NA,"Indomalayan|Palearctic","Global",NA,"Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2773344,"EOO","native_plus_maxent","Perennial",2.773344,6.44300374193124,-0.525586231680223,0,31.1093104357798,2773344,"Pterocarya_stenoptera","Pterocarya stenoptera",NA,0.3482478,"original_only",-1.04178355920868,-1.4974287965307,2.19392007140785,-1.04178355920868,-1.4974287965307,4,"Changjiang Plain evergreen forests","Temperate Broadleaf & Mixed","Temperate"
"Pyrus_communis",0.006581919375,0.006988667,NA,NA,510710511,30472489,30472489,15.29567742,NA,9.82549895264636,8.57384031952079,33.812948811676,637.675836431506,24.0177275988996,-1.53879215950308,25.5565197480218,11.6714439010927,8.61801643791638,17.7698013694073,2.20511328167085,802.464416499757,92.2217141874047,44.5501348941517,22.9873568650774,255.123212658947,149.89121622833,201.602249324282,196.772669860912,0.631987,9.27547995313889,47.3577754045261,"Pyrus communis","Least Concern",NA,"Palearctic","Global",NA,"Unknown","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO","native_plus_maxent","Perennial",NA,NA,-1.5987438910428,0,47.3577754045261,NA,"Pyrus_communis","Pyrus communis",NA,0.631987,"original_only",-3.16074313852792,-1.55034336351921,-1.67876364674686,-3.16074313852792,-1.55034336351921,4,"Western European broadleaf forests","Temperate Broadleaf & Mixed","Temperate"
"Quercus_agrifolia",0.00847578,NA,NA,183000,740627239,27082452,62909153,14.90356,NA,14.998919211387,14.4262664002378,51.9467619305818,516.694546606743,30.8212385963326,2.59804284249204,28.2231958687297,10.2498569983302,20.4460495783393,21.5954493856965,9.09872122579553,581.521433921067,113.122435353063,2.09610247156888,86.3789264198291,310.0804176313,13.2969481243992,32.9818765006377,290.838295439316,0.7,-119.38776125943,35.3893253470505,"Quercus agrifolia","Least Concern",NA,"Nearctic","Global",NA,"Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183000,"EOO","native_plus_maxent","Perennial",0.183,5.26245108973043,2.40781197989718,0,35.3893253470505,183000,"Quercus_agrifolia","Quercus agrifolia",NA,0.7,"original_only",-1.20452412756476,2.9617889938923,-0.834726966564413,-1.20452412756476,2.9617889938923,8,"California Central Valley grasslands","Temperate Grasslands","Temperate"
"Quercus_alba",0.00601949380952381,0.007345,NA,2344756,792424023,8849454,65022269,27.03946667,NA,11.8308366076524,11.8859546886485,33.4006294941076,900.326674368591,29.6991282737342,-6.48733238279716,36.1864606765609,17.1077344478947,5.49542642694075,22.5780362528931,0.347660764994232,1114.94731655638,123.520260143512,61.9899758349568,21.9071289769089,342.402057200853,210.680380179586,308.847306171964,240.328691258396,0.63,-84.5888420535585,38.3603127482008,"Quercus alba","Least Concern",NA,"Nearctic","Global",NA,"Decreasing","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344756,"EOO","native_plus_maxent","Perennial",2.344756,6.37009765584982,-2.81817572932476,0,38.3603127482008,2344756,"Quercus_alba","Quercus alba",NA,0.63,"original_only",-2.7928040734151,-2.17284331960632,-0.144112484417852,-2.7928040734151,-2.17284331960632,4,"Central U.S. hardwood forests","Temperate Broadleaf & Mixed","Temperate"
"Quercus_aquifolioides",0.00633133848484848,0.007825192,NA,544980.13,926487586,1374808,64155578,16.66666667,NA,5.54705263406649,11.5030139562457,39.5048261873596,661.929226167231,18.8770352952716,-10.5661411658724,29.4431764829456,12.7238407813941,-1.49722313010341,13.2952812899172,-2.89342045126315,732.860209452348,148.662894346885,8.05675029401109,87.2377316640922,393.803821222857,31.6392799380902,386.124281419637,37.8304218224396,0.79039,97.5191803544953,29.4639385689525,"Quercus aquifolioides","Least Concern",NA,"Indomalayan|Palearctic","Global","260","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544980.13,"EOO","native_plus_maxent",NA,0.54498013,5.736380668169,0.932747723409354,0,29.4639385689525,544980.13,"Quercus_aquifolioides","Quercus aquifolioides",NA,0.79039,"original_only",-4.41304682413172,-0.176672575655996,0.594497002658428,-4.41304682413172,-0.176672575655996,5,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Coniferous","Temperate"
"Quercus_bicolor",0.00471234,NA,NA,2732260,811492352,4204,40091852,23.24678261,NA,9.48173956075978,11.3583464834626,30.178865648794,973.573881950682,28.3309282710187,-9.49064519439814,37.8215734930143,17.7406153050579,-0.972076600860097,21.1089253973534,-2.92455694325028,984.132846633146,109.507872576823,51.6571516478556,24.3321440975138,307.666735479354,175.88639506447,291.314197932108,182.947170636616,0.66,-83.9477539707026,41.2226522192087,"Quercus bicolor","Least Concern",NA,"Nearctic","Global",NA,"Unknown","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2732260,"EOO","native_plus_maxent","Perennial",2.73226,6.43652202414295,-2.38965190097908,0,41.2226522192087,2732260,"Quercus_bicolor","Quercus bicolor",NA,0.66,"original_only",-3.89810992417874,-2.03315389528746,0.38723172404545,-3.89810992417874,-2.03315389528746,4,"Southern Great Lakes forests","Temperate Broadleaf & Mixed","Temperate"
"Quercus_cerris",0.00727414666666667,NA,NA,NA,777389709,7461000,67471959,30.25,NA,11.438398530101,8.97421588540409,34.3251491295546,645.810309030297,25.9154333174472,-0.30617488672682,26.2216082056032,11.5077813820769,12.7839880904656,19.4777108432842,3.72530211371079,795.682013763186,97.457390879049,39.565828415392,27.4456485092562,265.336275801928,136.659819615395,171.111819974304,204.246188033476,0.7,12.3959294897272,44.5822282800275,"Quercus cerris","Least Concern",NA,"Palearctic","Global",NA,"Unknown","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO","native_plus_maxent","Perennial",NA,NA,-1.10736990922857,0,44.5822282800275,NA,"Quercus_cerris","Quercus cerris",NA,0.7,"original_only",-2.65997778208451,-0.949918522591414,-1.48468680814508,-2.65997778208451,-0.949918522591414,NA,NA,NA,NA
