SRR,Coverage,Species
SRR11301336,14.2624,Lupinus_albus
SRR11301337,24.072,Lupinus_albus
SRR11301338,32.9152,Lupinus_albus
SRR11301340,14.578,Lupinus_albus
SRR11301341,18.3398,Lupinus_albus
SRR11301342,14.6566,Lupinus_albus
SRR30606464,15.4968,Lupinus_albus
SAMN04215042,142.792,Lupinus_angustifolius
SAMN24966582,91.3271,Lupinus_angustifolius
SAMN24966588,84.6153,Lupinus_angustifolius
SAMN24966590,89.4823,Lupinus_angustifolius
SAMN24966593,91.987,Lupinus_angustifolius
SRR10902726,21.2205,Lupinus_angustifolius
SRR12975766,14.9725,Lupinus_angustifolius
SRR12975767,18.3873,Lupinus_angustifolius
SRR17658381,21.4738,Lupinus_angustifolius
SRR17658382,24.0533,Lupinus_angustifolius
SRR17658383,29.861,Lupinus_angustifolius
SRR17658384,24.3255,Lupinus_angustifolius
SRR17658386,65.4256,Lupinus_angustifolius
SRR17658387,69.1802,Lupinus_angustifolius
SRR17658389,57.6409,Lupinus_angustifolius
SRR17658390,25.4204,Lupinus_angustifolius
SRR17658391,21.8068,Lupinus_angustifolius
SRR17658392,26.4792,Lupinus_angustifolius
SRR17658393,32.329,Lupinus_angustifolius
SRR17658394,22.2444,Lupinus_angustifolius
SRR17658395,90.0367,Lupinus_angustifolius
SRR17658396,25.436,Lupinus_angustifolius
SRR17658397,28.5149,Lupinus_angustifolius
SRR17658398,24.878,Lupinus_angustifolius
SRR17658399,24.4103,Lupinus_angustifolius
SRR17658400,71.3967,Lupinus_angustifolius
SRR17658401,27.8279,Lupinus_angustifolius
SRR17658402,95.0468,Lupinus_angustifolius
SRR17658403,14.4418,Lupinus_angustifolius
SRR17658404,29.3704,Lupinus_angustifolius
SRR17658405,39.555,Lupinus_angustifolius
SRR17658406,24.3702,Lupinus_angustifolius
SRR17658407,26.0957,Lupinus_angustifolius
SRR17658408,27.3269,Lupinus_angustifolius
SRR17658409,24.5299,Lupinus_angustifolius
SRR17658410,24.0295,Lupinus_angustifolius
SRR17658411,20.8978,Lupinus_angustifolius
SRR17658412,100.232,Lupinus_angustifolius
SRR17658413,27.2161,Lupinus_angustifolius
SRR17658415,104.593,Lupinus_angustifolius
SRR17658416,28.1973,Lupinus_angustifolius
SRR17658417,21.2396,Lupinus_angustifolius
SRR17658418,24.5689,Lupinus_angustifolius
SRR17658419,32.9363,Lupinus_angustifolius
SRR17658420,68.5904,Lupinus_angustifolius
SRR17658421,23.6614,Lupinus_angustifolius
SRR17658422,28.4047,Lupinus_angustifolius
SRR17658423,25.3181,Lupinus_angustifolius
SRR17658424,20.3135,Lupinus_angustifolius
SRR17658425,24.5852,Lupinus_angustifolius
SRR17658426,26.1263,Lupinus_angustifolius
SRR17658427,25.5272,Lupinus_angustifolius
SRR17658428,24.0277,Lupinus_angustifolius
SRR17658429,26.5953,Lupinus_angustifolius
SRR17658430,24.3081,Lupinus_angustifolius
SRR17658431,22.0792,Lupinus_angustifolius
SRR17658432,24.5438,Lupinus_angustifolius
SRR17658433,26.7672,Lupinus_angustifolius
SRR17658434,22.4118,Lupinus_angustifolius
SRR17658435,25.9446,Lupinus_angustifolius
SRR17658436,21.4733,Lupinus_angustifolius
SRR2869354,10.8784,Lupinus_angustifolius
SRR2869724,44.29,Lupinus_angustifolius
SRR2869726,33.5701,Lupinus_angustifolius
SRR2869973,33.2978,Lupinus_angustifolius
SRR2870038,13.0252,Lupinus_angustifolius
SRR2870097,10.8784,Lupinus_angustifolius
SRR28226359,35.2381,Lupinus_cosentinii
SRR10618775,15.6357,Lupinus_luteus
SRR28329360,86.0753,Lupinus_luteus
SRR30606454,6.29361,Lupinus_luteus
SRR10424549,90.7656,Macadamia_tetraphylla
SRR14368043,29.6782,Macadamia_tetraphylla
SRR14368084,14.1811,Macadamia_tetraphylla
SRR14368114,12.4623,Macadamia_tetraphylla
SRR14368115,11.5237,Macadamia_tetraphylla
SRR14368117,10.9059,Macadamia_tetraphylla
SRR21637341,20.1235,Macrotyloma_geocarpum
SRR31328150,31.3695,Macrotyloma_geocarpum
SRR31328151,33.681,Macrotyloma_geocarpum
SRR31328152,29.9752,Macrotyloma_geocarpum
SRR31328153,30.814,Macrotyloma_geocarpum
SRR31328154,33.2454,Macrotyloma_geocarpum
SRR31328155,30.9621,Macrotyloma_geocarpum
SRR31328156,30.9103,Macrotyloma_geocarpum
SRR31328158,28.9017,Macrotyloma_geocarpum
SRR31328159,28.8213,Macrotyloma_geocarpum
SRR31328160,28.3545,Macrotyloma_geocarpum
SRR31328161,25.4558,Macrotyloma_geocarpum
SRR31328162,27.1784,Macrotyloma_geocarpum
SRR31328163,32.8545,Macrotyloma_geocarpum
SRR31328164,31.3821,Macrotyloma_geocarpum
SRR31328165,33.4505,Macrotyloma_geocarpum
SRR31328166,29.9161,Macrotyloma_geocarpum
SRR31328167,33.4495,Macrotyloma_geocarpum
SRR31328168,32.2498,Macrotyloma_geocarpum
SRR31328169,31.5936,Macrotyloma_geocarpum
SRR31328170,28.6764,Macrotyloma_geocarpum
SRR31328171,33.7851,Macrotyloma_geocarpum
SRR31328172,30.3684,Macrotyloma_geocarpum
SRR31328173,29.0018,Macrotyloma_geocarpum
SRR31328174,27.8262,Macrotyloma_geocarpum
SRR31328175,31.7891,Macrotyloma_geocarpum
SRR31328176,31.6026,Macrotyloma_geocarpum
DRR819834,28.5766,Magnolia_kwangsiensis
DRR819835,24.7269,Magnolia_kwangsiensis
SAMN39120375,84.7861,Magnolia_kwangsiensis
SRR12807266,4.00188,Magnolia_kwangsiensis
SRR12807242,5.74087,Magnolia_officinalis
SRR23908981,8.52799,Magnolia_sinica
SRR23908982,7.97169,Magnolia_sinica
SRR23908983,6.95327,Magnolia_sinica
SRR23908984,7.47468,Magnolia_sinica
SRR23908985,7.36449,Magnolia_sinica
SRR23908993,7.88295,Magnolia_sinica
SRR23909004,62.6042,Magnolia_sinica
SRR23909010,8.6069,Magnolia_sinica
SRR23909011,8.66966,Magnolia_sinica
SRR23909012,8.21781,Magnolia_sinica
SRR23909013,9.38974,Magnolia_sinica
SRR23909014,7.97066,Magnolia_sinica
SRR23909016,8.51858,Magnolia_sinica
SRR23909017,8.29967,Magnolia_sinica
SRR23909018,7.74138,Magnolia_sinica
SRR23909019,8.86111,Magnolia_sinica
SRR23909020,8.51575,Magnolia_sinica
SRR23909021,8.76304,Magnolia_sinica
SRR23909022,9.79292,Magnolia_sinica
SRR23909023,7.65347,Magnolia_sinica
SRR23909024,8.1265,Magnolia_sinica
SRR23909025,8.71988,Magnolia_sinica
SRR12807251,20.017,Magnolia_virginiana
SRR12807256,18.7206,Magnolia_virginiana
SRR13004360,9.78888,Magnolia_virginiana
SRR12807252,5.33368,Magnolia_zenii
SAMN05065060,12.3717,Malus_baccata_var._xiaojinensis
ERR14104108,39.6589,Malus_fusca
ERR14104110,59.4022,Malus_fusca
SAMN03177883,73.969,Malus_fusca
SAMN05065017,30.2071,Malus_fusca
SRR23392355,124.685,Malus_fusca
SAMN05065055,11.4317,Malus_rockii
SRR15691194,4.23106,Malus_rockii
SAMN05065019,13.6094,Malus_sieversii
SAMN05065023,8.31685,Malus_sieversii
SAMN05065024,11.4405,Malus_sieversii
SAMN05065025,7.02163,Malus_sieversii
SAMN05065026,8.389,Malus_sieversii
SAMN05065027,4.74888,Malus_sieversii
SAMN05065028,5.93617,Malus_sieversii
SAMN05065029,8.63772,Malus_sieversii
SAMN05065030,11.3531,Malus_sieversii
SAMN05065031,9.88187,Malus_sieversii
SAMN05065032,6.6347,Malus_sieversii
SAMN05065033,7.77758,Malus_sieversii
SAMN05065034,11.3404,Malus_sieversii
SAMN05065035,9.98286,Malus_sieversii
SAMN05065036,13.0849,Malus_sieversii
SAMN05065037,10.5722,Malus_sieversii
SAMN05065061,20.1512,Malus_sieversii
SAMN05065062,16.8658,Malus_sieversii
SAMN05065063,19.2247,Malus_sieversii
SAMN05065064,21.0465,Malus_sieversii
SAMN05065065,18.7344,Malus_sieversii
SAMN05065066,22.173,Malus_sieversii
SAMN05065067,22.2169,Malus_sieversii
SAMN05065068,21.5114,Malus_sieversii
SAMN05065069,19.0993,Malus_sieversii
SAMN05065070,22.7446,Malus_sieversii
SAMN05065071,18.4775,Malus_sieversii
SAMN05065072,20.2443,Malus_sieversii
SAMN13385709,263.173,Malus_sieversii
SRR10541625,47.444,Malus_sieversii
SRR10541626,89.6668,Malus_sieversii
SRR10541627,60.7779,Malus_sieversii
SRR10541628,55.2105,Malus_sieversii
SRR10541629,53.9547,Malus_sieversii
SRR10541630,50.0838,Malus_sieversii
SRR10541631,63.8264,Malus_sieversii
SRR10541632,19.1228,Malus_sieversii
SRR10541634,48.7596,Malus_sieversii
SRR10541635,46.4442,Malus_sieversii
SRR10541636,44.7311,Malus_sieversii
SRR10541637,78.3543,Malus_sieversii
SRR10541638,50.1753,Malus_sieversii
SRR10541639,52.8103,Malus_sieversii
SRR10541640,74.9244,Malus_sieversii
SRR10541641,50.2926,Malus_sieversii
SRR10541642,55.3328,Malus_sieversii
SRR10541643,64.0642,Malus_sieversii
SRR10541645,50.3449,Malus_sieversii
SRR10541646,46.8313,Malus_sieversii
SRR10541647,20.8116,Malus_sieversii
SRR18460565,16.2371,Malus_sieversii
SRR18460566,10.6847,Malus_sieversii
SRR18460567,18.1749,Malus_sieversii
SRR18460568,18.9071,Malus_sieversii
SRR18460569,18.0596,Malus_sieversii
SRR18460571,15.5406,Malus_sieversii
SRR18460582,15.7725,Malus_sieversii
SRR18460593,19.1537,Malus_sieversii
SRR18460594,16.759,Malus_sieversii
SRR18460595,17.3776,Malus_sieversii
SRR18460596,14.1154,Malus_sieversii
SRR18460597,14.9885,Malus_sieversii
SRR18460598,14.2919,Malus_sieversii
SRR18460599,18.8438,Malus_sieversii
SRR18460600,17.4531,Malus_sieversii
SRR18460601,16.524,Malus_sieversii
SRR18460602,17.3016,Malus_sieversii
SRR18460603,14.3487,Malus_sieversii
SRR18460604,16.6753,Malus_sieversii
SRR18460605,19.9095,Malus_sieversii
SRR3571050,26.2122,Malus_sieversii
SRR3571051,19.1228,Malus_sieversii
ERR15075378,25.6625,Manihot_glaziovii
SAMN02693379,56.997,Manihot_glaziovii
SAMN02693380,57.2228,Manihot_glaziovii
SRR12436029,4.13991,Manihot_glaziovii
SRR2847412,47.6639,Manihot_glaziovii
SRR22965195,28.477,Melastoma_sanguineum
SRR22965196,17.2195,Melastoma_sanguineum
SRR22965197,35.0749,Melastoma_sanguineum
SRR22965198,25.2552,Melastoma_sanguineum
SRR23109727,37.6556,Melastoma_sanguineum
SRR26532274,10.4339,Melia_azedarach
SAMN04452879,10.0916,Mentha_longifolia
SRR17053383,24.7131,Mentha_longifolia
SRR17053384,30.4897,Mentha_longifolia
SRR17053386,28.9862,Mentha_longifolia
SRR17053387,26.9581,Mentha_longifolia
SRR17053388,32.3112,Mentha_longifolia
SRR17053389,29.2308,Mentha_longifolia
SRR20637368,10.6837,Mentha_longifolia
SRR23607817,5.75317,Mentha_longifolia
SRR23607862,12.4698,Mentha_longifolia
SRR23607874,4.68574,Mentha_longifolia
SRR23607886,18.7315,Mentha_longifolia
SRR23607887,15.2499,Mentha_longifolia
SRR23607895,4.96717,Mentha_longifolia
SRR23607896,15.0745,Mentha_longifolia
SRR23607899,9.57561,Mentha_longifolia
SRR17053380,10.6209,Mentha_suaveolens
SRR17053381,19.9602,Mentha_suaveolens
SRR17053382,19.0662,Mentha_suaveolens
SRR17053385,18.5894,Mentha_suaveolens
SRR36928809,19.9976,Mentha_suaveolens
ERR3966450,161.299,Mesua_ferrea
SRR20177531,9.6892,Mesua_ferrea
SAMD00044343,281.13,Metrosideros_polymorpha_var._glaberrima
SRR16229325,228.139,Metroxylon_sagu
DRR805049,61.5694,Mimosa_bimucronata
SRR26065113,75.5469,Mimosa_bimucronata
SAMN16213051,64.8543,Mitragyna_speciosa
SRR12673030,92.5872,Mitragyna_speciosa
SRR13307837,6.91038,Mitragyna_speciosa
SRR32967362,49.9494,Momordica_enneaphylla
DRR139978,24.3656,Morus_alba
SAMN39837001,72.4506,Morus_alba
SAMN39860238,59.0034,Morus_alba
SRR10344353,14.6725,Morus_alba
SRR10344354,18.0778,Morus_alba
SRR10344355,16.8633,Morus_alba
SRR10344356,18.8688,Morus_alba
SRR10344357,14.7471,Morus_alba
SRR10765211,68.8071,Morus_alba
SRR13279565,18.1875,Morus_alba
SRR14507004,39.2528,Morus_alba
SRR18830472,10.9676,Morus_alba
SRR22350420,17.9414,Morus_alba
SRR22350421,13.8398,Morus_alba
SRR22350422,14.466,Morus_alba
SRR22350423,14.6881,Morus_alba
SRR24102252,11.8064,Morus_alba
SRR26394586,10.9989,Morus_alba
SRR30598857,143.024,Morus_alba
SRR34288337,12.5363,Morus_alba
SRR35358693,31.4652,Morus_alba
SRR35358694,29.2482,Morus_alba
SRR35358695,35.6401,Morus_alba
SRR35358696,16.2396,Morus_alba
SRR35358697,32.9028,Morus_alba
SRR35358698,33.8165,Morus_alba
SAMN02141246,294.136,Morus_notabilis
ERR10695529,40.0345,Musa_balbisiana
ERR10695565,34.2828,Musa_balbisiana
ERR10695603,65.3101,Musa_balbisiana
ERR10695605,56.5104,Musa_balbisiana
ERR10695608,61.4567,Musa_balbisiana
ERR15348328,13.2713,Musa_balbisiana
ERR15348331,14.555,Musa_balbisiana
SAMN02333823,NA,Musa_balbisiana
SRR15112699,4.32981,Musa_balbisiana
SRR27665497,18.5174,Musa_balbisiana
SRR27665498,23.1324,Musa_balbisiana
SRR27665499,18.4342,Musa_balbisiana
SRR31479677,15.5749,Musa_balbisiana
SRR31479708,22.2819,Musa_balbisiana
SRR31479769,17.6082,Musa_balbisiana
SRR31479839,16.6501,Musa_balbisiana
SRR31479854,15.8607,Musa_balbisiana
SRR6147592,36.6476,Musa_balbisiana
SRR6996488,52.2246,Musa_balbisiana
SRR6996489,59.1724,Musa_balbisiana
SAMN08891286,72.763,Musa_banksii
SRR8879172,5.41324,Musa_banksii
SRR16526887,55.3312,Musa_beccarii
SRR16588091,75.8686,Musa_beccarii
SRR8879193,4.03188,Musa_beccarii
SAMN04505257,140.212,Musa_itinerans
SRR10224143,46.3784,Musa_itinerans
SRR10224144,48.7209,Musa_itinerans
SRR10224145,44.1298,Musa_itinerans
SRR10224146,57.9045,Musa_itinerans
SRR10224147,56.3886,Musa_itinerans
SRR10224148,40.695,Musa_itinerans
SRR10224149,58.1616,Musa_itinerans
SRR10224150,46.8312,Musa_itinerans
SRR10224151,44.3455,Musa_itinerans
SRR10224152,53.1143,Musa_itinerans
SRR10224153,50.432,Musa_itinerans
SRR10224154,52.8045,Musa_itinerans
SRR10224155,45.7823,Musa_itinerans
SRR10224156,41.9333,Musa_itinerans
SRR10224157,45.6773,Musa_itinerans
SRR10224158,55.2301,Musa_itinerans
SRR10224159,46.1985,Musa_itinerans
SRR10224160,64.3351,Musa_itinerans
SRR10224162,50.7715,Musa_itinerans
SRR10224163,41.8067,Musa_itinerans
SRR10224164,53.8649,Musa_itinerans
SRR10224165,41.5325,Musa_itinerans
SRR10224166,46.0606,Musa_itinerans
SRR15112694,4.60242,Musa_itinerans
SRR27665505,15.1997,Musa_itinerans
SRR27665506,14.0787,Musa_itinerans
SRR27665507,18.4137,Musa_itinerans
SRR31479728,17.1045,Musa_itinerans
SRR31479782,13.4651,Musa_itinerans
SRR31479787,18.1732,Musa_itinerans
SRR31479836,16.6957,Musa_itinerans
SRR31479840,14.7621,Musa_itinerans
SRR31479841,17.1219,Musa_itinerans
SRR31479843,13.5692,Musa_itinerans
SRR31479846,16.7184,Musa_itinerans
SRR6382516,11.9629,Musa_itinerans
SRR6382517,11.3691,Musa_itinerans
SRR6382518,11.6906,Musa_itinerans
SRR6382519,11.5454,Musa_itinerans
SRR6382520,13.4052,Musa_itinerans
SRR6382521,11.6746,Musa_itinerans
SRR6382522,9.616,Musa_itinerans
SRR6382523,14.287,Musa_itinerans
SRR6382524,11.2678,Musa_itinerans
SRR6382525,9.92914,Musa_itinerans
SRR6382526,14.111,Musa_itinerans
SRR6382527,16.5014,Musa_itinerans
SRR6382528,11.9183,Musa_itinerans
SRR6382529,14.2343,Musa_itinerans
SRR6382530,10.5936,Musa_itinerans
SRR6382531,11.8136,Musa_itinerans
SRR6382533,11.5742,Musa_itinerans
SRR6382534,14.6697,Musa_itinerans
SRR6382535,11.8928,Musa_itinerans
SRR6382536,9.93802,Musa_itinerans
SRR6382537,11.7428,Musa_itinerans
SRR6382538,11.46,Musa_itinerans
SRR6382539,11.1412,Musa_itinerans
ERR10695621,59.7641,Musa_schizocarpa
ERR10695626,73.1206,Musa_schizocarpa
ERR2571284,109.258,Musa_schizocarpa
SRR8879188,5.70511,Musa_schizocarpa
ERR10695553,32.5811,Musa_textilis
SAMEA115104504,182.711,Musa_textilis
SRR15112709,11.5117,Musa_textilis
SRR15675960,33.0576,Musa_textilis
SRR22906080,18.1356,Musa_textilis
SRR22906081,35.2252,Musa_textilis
SRR22906082,19.3726,Musa_textilis
SRR22906083,23.8007,Musa_textilis
SRR22906084,36.4088,Musa_textilis
SRR22906085,33.4332,Musa_textilis
SRR22906086,37.2107,Musa_textilis
SRR22906087,19.9839,Musa_textilis
SRR22906088,14.9333,Musa_textilis
SRR22906089,31.9184,Musa_textilis
SRR22906090,14.1037,Musa_textilis
SRR9696635,35.1878,Musa_textilis
SRR15112707,4.12131,Musella_lasiocarpa
SRR29420595,49.8936,Musella_lasiocarpa
SRR32966417,29.8439,Myosotis_azorica
SRR28745402,137.816,Neltuma_pallida
SRR11809914,58.7525,Nelumbo_lutea
SRR13024356,12.4507,Nelumbo_lutea
SRR4308652,8.48291,Nelumbo_lutea
SRR5115287,12.8649,Nelumbo_lutea
SRR5115324,40.3954,Nelumbo_lutea
SRR20912043,16.8147,Nepenthes_alata
DRR461677,35.2575,Nepenthes_gracilis
DRR461678,35.7441,Nepenthes_gracilis
SRR14560239,5.27908,Nephelium_lappaceum
SRR14560240,7.14022,Nephelium_lappaceum
SRR14560241,5.84208,Nephelium_lappaceum
SRR14560242,5.60003,Nephelium_lappaceum
SRR14560244,12.1717,Nephelium_lappaceum
SRR14560245,10.9024,Nephelium_lappaceum
SRR14560246,11.1781,Nephelium_lappaceum
SRR14560247,10.8278,Nephelium_lappaceum
SRR14560248,12.8267,Nephelium_lappaceum
SRR14560249,11.0566,Nephelium_lappaceum
SRR14560250,10.0858,Nephelium_lappaceum
SRR14560251,13.0839,Nephelium_lappaceum
SRR14560252,13.0135,Nephelium_lappaceum
SRR14560253,10.5703,Nephelium_lappaceum
SRR14560255,10.4364,Nephelium_lappaceum
SRR14560256,12.1694,Nephelium_lappaceum
SRR14560257,13.8402,Nephelium_lappaceum
SRR14560258,11.86,Nephelium_lappaceum
SRR14560259,12.9917,Nephelium_lappaceum
SRR14560260,11.7442,Nephelium_lappaceum
SRR14560261,7.99436,Nephelium_lappaceum
SRR14560262,9.04593,Nephelium_lappaceum
SRR14560263,5.91487,Nephelium_lappaceum
SRR14560264,6.90455,Nephelium_lappaceum
SRR14560266,6.41436,Nephelium_lappaceum
SRR14560267,5.81471,Nephelium_lappaceum
SRR14560268,8.14663,Nephelium_lappaceum
SRR15722806,12.5285,Nephelium_lappaceum
SRR15722807,11.6165,Nephelium_lappaceum
SAMN05440183,77.9955,Nicotiana_glauca
SAMN07843557,16.3844,Nicotiana_glauca
SRR25705476,11.6974,Nicotiana_glauca
SRR25705483,10.7075,Nicotiana_glauca
SRR25705484,7.52922,Nicotiana_glauca
SRR25705485,13.2736,Nicotiana_glauca
SRR25705488,6.49477,Nicotiana_glauca
SRR25705489,17.0414,Nicotiana_glauca
SRR25705490,15.5874,Nicotiana_glauca
SAMN02316630,38.4981,Nicotiana_otophora
SAMN37108318,4.57134,Nicotiana_otophora
ERR274540,41.7373,Nicotiana_tomentosiformis
ERR274541,17.9049,Nicotiana_tomentosiformis
ERR274542,40.4815,Nicotiana_tomentosiformis
ERR274543,17.6843,Nicotiana_tomentosiformis
ERR274544,34.4452,Nicotiana_tomentosiformis
ERR274545,11.4134,Nicotiana_tomentosiformis
ERR274546,21.0509,Nicotiana_tomentosiformis
SRR27908999,62.3421,Nicotiana_tomentosiformis
SAMN10232690,74.5254,Nymphaea_thermarum
SRR12599519,13.5646,Nymphaea_thermarum
SAMEA7522362,58.3874,Nymphoides_peltata
SRR5313968,54.7506,Ochetophila_trinervis
SRR5313969,123.195,Ochetophila_trinervis
SRR5313970,61.2959,Ochetophila_trinervis
SRR5313971,38.5533,Ochetophila_trinervis
SRR5313972,63.5701,Ochetophila_trinervis
SRR5313973,27.1252,Ochetophila_trinervis
SRR5313974,37.7746,Ochetophila_trinervis
SRR22922854,6.35588,Oemleria_cerasiformis
SRR22922855,5.55877,Oemleria_cerasiformis
SRR24210297,5.08766,Ormosia_semicastrata
DRR056778,21.2767,Oryza_australiensis
DRR056779,32.3634,Oryza_australiensis
DRR056780,10.6357,Oryza_australiensis
DRR056781,10.294,Oryza_australiensis
DRR056782,10.7858,Oryza_australiensis
DRR056783,10.289,Oryza_australiensis
DRR056784,11.565,Oryza_australiensis
DRR056785,10.8387,Oryza_australiensis
SAMN13386652,67.7862,Oryza_australiensis
SRR12702030,39.6628,Oryza_australiensis
SRR12702045,19.4837,Oryza_australiensis
SRR15057298,17.0904,Oryza_australiensis
SRR15057299,16.3813,Oryza_australiensis
SRR15057300,16.3813,Oryza_australiensis
SRR15057301,16.3813,Oryza_australiensis
SRR15057307,10.8765,Oryza_australiensis
SRR15057308,17.3813,Oryza_australiensis
SRR19025793,8.81236,Oryza_australiensis
SRR19025794,8.65701,Oryza_australiensis
SRR31111383,35.3138,Oryza_australiensis
DRR053294,11.092,Oryza_brachyantha
DRR053295,11.4868,Oryza_brachyantha
DRR053296,21.414,Oryza_brachyantha
DRR053297,13.4868,Oryza_brachyantha
DRR053298,13.0242,Oryza_brachyantha
DRR053299,11.2552,Oryza_brachyantha
DRR053300,11.9309,Oryza_brachyantha
DRR053301,11.7391,Oryza_brachyantha
DRR053302,11.6847,Oryza_brachyantha
DRR053303,10.9514,Oryza_brachyantha
DRR053304,11.7149,Oryza_brachyantha
DRR053305,11.1291,Oryza_brachyantha
DRR053306,10.986,Oryza_brachyantha
DRR053307,11.3237,Oryza_brachyantha
DRR053308,19.5534,Oryza_brachyantha
DRR053309,11.4614,Oryza_brachyantha
SAMN00728445,115.302,Oryza_brachyantha
SRR12702028,129.275,Oryza_brachyantha
SRR12702029,132.22,Oryza_brachyantha
SRR19025803,13.036,Oryza_brachyantha
SRR19025804,11.4368,Oryza_brachyantha
SRR31111379,133.594,Oryza_brachyantha
DRR000118,4.43065,Oryza_longistaminata
DRR000464,4.7255,Oryza_longistaminata
DRR058031,12.5178,Oryza_longistaminata
DRR058032,14.6679,Oryza_longistaminata
DRR058033,13.279,Oryza_longistaminata
DRR058034,12.1941,Oryza_longistaminata
DRR058035,13.9843,Oryza_longistaminata
DRR058036,12.2022,Oryza_longistaminata
DRR058037,11.9204,Oryza_longistaminata
DRR058038,12.2188,Oryza_longistaminata
DRR058039,12.8439,Oryza_longistaminata
DRR058040,12.0581,Oryza_longistaminata
DRR058041,14.9075,Oryza_longistaminata
DRR058042,14.0467,Oryza_longistaminata
DRR058044,29.2306,Oryza_longistaminata
DRR058045,14.8527,Oryza_longistaminata
DRR058046,13.5382,Oryza_longistaminata
DRR058047,13.2215,Oryza_longistaminata
DRR058048,12.6054,Oryza_longistaminata
DRR101347,12.8545,Oryza_longistaminata
DRR222084,80.564,Oryza_longistaminata
DRR222088,87.222,Oryza_longistaminata
DRR222091,71.8985,Oryza_longistaminata
SAMD00003589,11.2434,Oryza_longistaminata
SAMD00003590,8.98521,Oryza_longistaminata
SAMN00792415,43.7653,Oryza_longistaminata
SAMN03996572,144.98,Oryza_longistaminata
SAMN11931165,106.618,Oryza_longistaminata
SRR10350580,15.0367,Oryza_longistaminata
SRR10350581,14.8335,Oryza_longistaminata
SRR10350582,15.4113,Oryza_longistaminata
SRR12702011,86.3087,Oryza_longistaminata
SRR12702012,123.912,Oryza_longistaminata
SRR12702049,80.7082,Oryza_longistaminata
SRR19032663,9.19279,Oryza_longistaminata
SRR19032664,8.98083,Oryza_longistaminata
SRR2170939,13.1477,Oryza_longistaminata
SRR2170943,18.5225,Oryza_longistaminata
SRR2170944,23.0836,Oryza_longistaminata
SRR2170945,13.1477,Oryza_longistaminata
SRR2170946,7.80055,Oryza_longistaminata
SRR2170947,16.4915,Oryza_longistaminata
SRR2170948,44.5756,Oryza_longistaminata
SRR2170954,8.353,Oryza_longistaminata
SRR2170955,6.87172,Oryza_longistaminata
SRR413986,33.5546,Oryza_longistaminata
SRR413987,10.1508,Oryza_longistaminata
SRR5097249,4.03773,Oryza_longistaminata
SRR5097266,4.13334,Oryza_longistaminata
SRR5097270,4.39996,Oryza_longistaminata
SRR5097279,4.31385,Oryza_longistaminata
SRR5097280,4.46475,Oryza_longistaminata
SRR5097282,4.47327,Oryza_longistaminata
DRR058012,14.3906,Oryza_meridionalis
DRR058013,14.4306,Oryza_meridionalis
DRR058014,36.6077,Oryza_meridionalis
DRR058015,41.6988,Oryza_meridionalis
DRR058016,11.8269,Oryza_meridionalis
DRR058017,12.397,Oryza_meridionalis
DRR058019,13.1701,Oryza_meridionalis
DRR058020,18.2642,Oryza_meridionalis
DRR058021,12.9059,Oryza_meridionalis
DRR058022,15.6069,Oryza_meridionalis
DRR058023,12.9067,Oryza_meridionalis
DRR058024,14.7157,Oryza_meridionalis
DRR058025,14.9002,Oryza_meridionalis
DRR058027,17.8429,Oryza_meridionalis
DRR058028,17.4108,Oryza_meridionalis
DRR058029,12.888,Oryza_meridionalis
DRR058030,12.8935,Oryza_meridionalis
SAMN03263073,38.0954,Oryza_meridionalis
SRR1264536,4.02446,Oryza_meridionalis
SRR12702006,95.9869,Oryza_meridionalis
SRR12702007,100.072,Oryza_meridionalis
SRR13307676,18.3921,Oryza_meridionalis
SRR1450058,110.055,Oryza_meridionalis
SRR1450059,111.567,Oryza_meridionalis
SRR1450060,10.4122,Oryza_meridionalis
SRR1450061,112.863,Oryza_meridionalis
SRR1450063,4.3436,Oryza_meridionalis
SRR15734986,11.5237,Oryza_meridionalis
SRR15734987,27.6466,Oryza_meridionalis
SRR15734988,27.1592,Oryza_meridionalis
SRR15734989,14.021,Oryza_meridionalis
SRR15734990,23.4594,Oryza_meridionalis
SRR15734991,35.8993,Oryza_meridionalis
SRR15734992,18.4594,Oryza_meridionalis
SRR15734993,24.306,Oryza_meridionalis
SRR15734994,25.3875,Oryza_meridionalis
SRR15734995,19.9787,Oryza_meridionalis
SRR15734996,26.8736,Oryza_meridionalis
SRR15734997,12.5158,Oryza_meridionalis
SRR15734999,26.1218,Oryza_meridionalis
SRR15735000,27.5769,Oryza_meridionalis
SRR15735001,20.9251,Oryza_meridionalis
SRR15735002,17.5953,Oryza_meridionalis
SRR15735003,14.0973,Oryza_meridionalis
SRR15735006,18.0675,Oryza_meridionalis
SRR15735007,16.542,Oryza_meridionalis
SRR15735008,20.525,Oryza_meridionalis
SRR19032671,9.09893,Oryza_meridionalis
SRR19032672,9.86547,Oryza_meridionalis
DRR056213,22.857,Oryza_punctata
DRR056214,24.1972,Oryza_punctata
DRR056215,12.5571,Oryza_punctata
DRR056216,12.604,Oryza_punctata
DRR056217,12.1702,Oryza_punctata
DRR056218,10.9411,Oryza_punctata
DRR056219,11.4329,Oryza_punctata
DRR056220,14.5988,Oryza_punctata
DRR056221,11.2564,Oryza_punctata
DRR056222,12.9119,Oryza_punctata
DRR057955,17.7236,Oryza_punctata
DRR057956,40.3792,Oryza_punctata
DRR057957,19.0082,Oryza_punctata
