SRR,Coverage,Species
SRR10339832,NA,Eucalyptus_albens
SRR10339833,NA,Eucalyptus_albens
SRR10339835,NA,Eucalyptus_albens
SRR10339836,NA,Eucalyptus_albens
SRR10339837,NA,Eucalyptus_albens
SRR10339838,NA,Eucalyptus_albens
SRR10339848,NA,Eucalyptus_albens
SRR10339849,NA,Eucalyptus_albens
SRR10339850,NA,Eucalyptus_albens
SRR10339851,NA,Eucalyptus_albens
SRR10339852,NA,Eucalyptus_albens
SRR10339853,NA,Eucalyptus_albens
SRR10339854,NA,Eucalyptus_albens
SRR10339855,NA,Eucalyptus_albens
SRR10339856,NA,Eucalyptus_albens
SRR10339857,NA,Eucalyptus_albens
SRR10339858,NA,Eucalyptus_albens
SRR10339859,NA,Eucalyptus_albens
SRR10339860,NA,Eucalyptus_albens
SRR10339886,NA,Eucalyptus_albens
SRR10339887,NA,Eucalyptus_albens
SRR10339888,NA,Eucalyptus_albens
SRR10339889,NA,Eucalyptus_albens
SRR10339890,NA,Eucalyptus_albens
SRR10339891,NA,Eucalyptus_albens
SRR10339903,NA,Eucalyptus_albens
SRR10339904,NA,Eucalyptus_albens
SRR10339906,NA,Eucalyptus_albens
SRR10339907,NA,Eucalyptus_albens
SRR10339908,NA,Eucalyptus_albens
SRR10339909,NA,Eucalyptus_albens
SRR10339910,NA,Eucalyptus_albens
SRR10339911,NA,Eucalyptus_albens
SRR10339912,NA,Eucalyptus_albens
SRR10339913,NA,Eucalyptus_albens
SRR10339914,NA,Eucalyptus_albens
SRR10339915,NA,Eucalyptus_albens
SRR10339957,NA,Eucalyptus_albens
SRR10339963,NA,Eucalyptus_albens
SRR10339964,NA,Eucalyptus_albens
SRR10339965,NA,Eucalyptus_albens
SRR10339966,NA,Eucalyptus_albens
SRR10339967,NA,Eucalyptus_albens
SRR10339968,NA,Eucalyptus_albens
SRR10339969,NA,Eucalyptus_albens
SRR10339971,NA,Eucalyptus_albens
SRR10339972,NA,Eucalyptus_albens
SRR10339973,NA,Eucalyptus_albens
SRR10339974,NA,Eucalyptus_albens
SRR10339975,NA,Eucalyptus_albens
SRR10339976,NA,Eucalyptus_albens
SRR10339977,NA,Eucalyptus_albens
SRR10339978,NA,Eucalyptus_albens
SRR10339979,NA,Eucalyptus_albens
SRR10339980,NA,Eucalyptus_albens
SRR10339982,NA,Eucalyptus_albens
SRR10339983,NA,Eucalyptus_albens
SRR10339984,NA,Eucalyptus_albens
SRR10340069,NA,Eucalyptus_albens
SRR10340072,NA,Eucalyptus_albens
SRR10340073,NA,Eucalyptus_albens
SRR10340074,NA,Eucalyptus_albens
SRR10340075,NA,Eucalyptus_albens
SRR10340081,NA,Eucalyptus_albens
SRR10340082,NA,Eucalyptus_albens
SRR10340083,NA,Eucalyptus_albens
SRR10340084,NA,Eucalyptus_albens
SRR10340085,NA,Eucalyptus_albens
SRR10340086,NA,Eucalyptus_albens
SRR10340087,NA,Eucalyptus_albens
SRR10340088,NA,Eucalyptus_albens
SRR10340089,NA,Eucalyptus_albens
SRR10340090,NA,Eucalyptus_albens
SRR10340091,NA,Eucalyptus_albens
SRR10340126,NA,Eucalyptus_albens
SRR10340127,NA,Eucalyptus_albens
SRR10340128,NA,Eucalyptus_albens
SRR10340130,NA,Eucalyptus_albens
SRR10340131,NA,Eucalyptus_albens
SRR10340132,NA,Eucalyptus_albens
SRR10340133,NA,Eucalyptus_albens
SRR10340134,NA,Eucalyptus_albens
SRR10340135,NA,Eucalyptus_albens
SRR10340136,NA,Eucalyptus_albens
SRR10340137,NA,Eucalyptus_albens
SRR10340138,NA,Eucalyptus_albens
SRR10340139,NA,Eucalyptus_albens
SRR10340141,NA,Eucalyptus_albens
SRR10340142,NA,Eucalyptus_albens
SRR10340143,NA,Eucalyptus_albens
SRR10340144,NA,Eucalyptus_albens
SRR10340145,NA,Eucalyptus_albens
SRR10340146,NA,Eucalyptus_albens
SRR10340147,NA,Eucalyptus_albens
SRR10340153,NA,Eucalyptus_albens
SRR10340154,NA,Eucalyptus_albens
SRR10340155,NA,Eucalyptus_albens
SRR10340156,NA,Eucalyptus_albens
SRR10340157,NA,Eucalyptus_albens
SRR10340158,NA,Eucalyptus_albens
SRR10340159,NA,Eucalyptus_albens
SRR10340160,NA,Eucalyptus_albens
SRR10340161,NA,Eucalyptus_albens
SRR10340162,NA,Eucalyptus_albens
SRR10340164,NA,Eucalyptus_albens
SRR10340165,NA,Eucalyptus_albens
SRR10340166,NA,Eucalyptus_albens
SRR10340167,NA,Eucalyptus_albens
SRR10340168,NA,Eucalyptus_albens
SRR10340169,NA,Eucalyptus_albens
SRR10340170,NA,Eucalyptus_albens
SRR10340171,NA,Eucalyptus_albens
SRR10340172,NA,Eucalyptus_albens
SRR10340173,NA,Eucalyptus_albens
SRR10340174,NA,Eucalyptus_albens
SRR10340175,NA,Eucalyptus_albens
SRR10340176,NA,Eucalyptus_albens
SRR10340177,NA,Eucalyptus_albens
SRR10340178,NA,Eucalyptus_albens
SRR10340180,NA,Eucalyptus_albens
SRR25119783,28.4095,Eucalyptus_brandiana
SRR25119779,34.5885,Eucalyptus_caleyi
SRR25119785,21.901,Eucalyptus_camaldulensis2
SRR25119785,22.239,Eucalyptus_camaldulensis
SRR25119762,24.4114,Eucalyptus_cladocalyx
SRR25119784,27.4653,Eucalyptus_cloeziana
SRR25119756,7.50443,Eucalyptus_coolabah
SRR25119763,15.3043,Eucalyptus_curtisii
SRR25119772,31.8037,Eucalyptus_dawsonii
SRR25119757,26.7166,Eucalyptus_decipiens
SRR25119759,19.3154,Eucalyptus_erythrocorys
SRR10335101,4.75671,Eucalyptus_fibrosa
SRR10339453,6.02003,Eucalyptus_fibrosa
SRR10339457,6.99729,Eucalyptus_fibrosa
SRR10340026,6.28625,Eucalyptus_fibrosa
SRR25119765,25.482,Eucalyptus_fibrosa
SRR10339632,28.5545,Eucalyptus_globulus
SRR10339633,45.6767,Eucalyptus_globulus
SRR10339636,41.2719,Eucalyptus_globulus
SRR25119760,21.66,Eucalyptus_globulus
SRR31482885,44.525,Eucalyptus_globulus
SRR10339634,27.2622,Eucalyptus_grandis
SRR10339635,137.289,Eucalyptus_grandis
SRR10339638,55.4872,Eucalyptus_grandis
SRR10339639,56.5315,Eucalyptus_grandis
SRR10339640,42.531,Eucalyptus_grandis
SRR10339641,46.2994,Eucalyptus_grandis
SRR10339642,15.3156,Eucalyptus_grandis
SRR10339727,40.3209,Eucalyptus_grandis
SRR10339728,22.0017,Eucalyptus_grandis
SRR12006037,8.83186,Eucalyptus_grandis
SRR1384114,41.5083,Eucalyptus_grandis
SRR1386146,60.5576,Eucalyptus_grandis
SRR1386204,57.4866,Eucalyptus_grandis
SRR1386217,53.4562,Eucalyptus_grandis
SRR1392391,56.5187,Eucalyptus_grandis
SRR1392392,46.8083,Eucalyptus_grandis
SRR1392399,55.3378,Eucalyptus_grandis
SRR1392700,137.258,Eucalyptus_grandis
SRR1448467,27.2562,Eucalyptus_grandis
SRR21235325,186.498,Eucalyptus_grandis
SRR25119771,18.9236,Eucalyptus_grandis
SRR563061,57.6592,Eucalyptus_grandis
SRR563277,57.4391,Eucalyptus_grandis
SRR563281,42.8074,Eucalyptus_grandis
SRR563282,50.6216,Eucalyptus_grandis
SRR6702451,19.9646,Eucalyptus_grandis
SRR8185541,18.6786,Eucalyptus_grandis
SRR8185542,19.9646,Eucalyptus_grandis
SRR25119773,31.0984,Eucalyptus_guilfoylei
SRR25119766,21.6781,Eucalyptus_lansdowneana
SRR25119767,20.0099,Eucalyptus_leucophloia_subsp._euroa
SRR25119758,23.7256,Eucalyptus_marginata
SRR10335693,4.86514,Eucalyptus_melliodora
SRR10339437,4.41638,Eucalyptus_melliodora
SRR10339579,16.8341,Eucalyptus_melliodora
SRR10339804,15.5377,Eucalyptus_melliodora
SRR10339951,17.6375,Eucalyptus_melliodora
SRR10340046,19.7033,Eucalyptus_melliodora
SRR10340057,17.4581,Eucalyptus_melliodora
SRR10340163,16.1468,Eucalyptus_melliodora
SRR17459856,13.4287,Eucalyptus_melliodora
SRR26674727,9.2148,Eucalyptus_melliodora
SRR26674728,10.8813,Eucalyptus_melliodora
SRR26674729,10.1774,Eucalyptus_melliodora
SRR26674730,10.6465,Eucalyptus_melliodora
SRR26674731,12.4725,Eucalyptus_melliodora
SRR26674732,16.5124,Eucalyptus_melliodora
SRR26674733,13.1732,Eucalyptus_melliodora
SRR26674734,10.255,Eucalyptus_melliodora
SRR26674735,7.6396,Eucalyptus_melliodora
SRR26674736,14.3763,Eucalyptus_melliodora
SRR26674737,9.78103,Eucalyptus_melliodora
SRR26674738,12.8726,Eucalyptus_melliodora
SRR26674739,15.1851,Eucalyptus_melliodora
SRR26674740,12.7719,Eucalyptus_melliodora
SRR26674741,12.2102,Eucalyptus_melliodora
SRR26674742,22.5242,Eucalyptus_melliodora
SRR26674743,14.7693,Eucalyptus_melliodora
SRR26674744,13.7232,Eucalyptus_melliodora
SRR26674745,18.7311,Eucalyptus_melliodora
SRR26674746,10.201,Eucalyptus_melliodora
SRR26674747,10.2358,Eucalyptus_melliodora
SRR26674748,9.48256,Eucalyptus_melliodora
SRR26674749,13.6886,Eucalyptus_melliodora
SRR26674750,9.55883,Eucalyptus_melliodora
SRR26674751,12.4418,Eucalyptus_melliodora
SRR26674752,11.6281,Eucalyptus_melliodora
SRR26674753,13.8181,Eucalyptus_melliodora
SRR26674754,21.6496,Eucalyptus_melliodora
SRR26674755,10.7705,Eucalyptus_melliodora
SRR26674756,12.6726,Eucalyptus_melliodora
SRR26674757,11.2873,Eucalyptus_melliodora
SRR26674758,11.4638,Eucalyptus_melliodora
SRR26674759,13.513,Eucalyptus_melliodora
SRR26674760,21.7535,Eucalyptus_melliodora
SRR26674761,11.4399,Eucalyptus_melliodora
SRR26674762,10.9644,Eucalyptus_melliodora
SRR26674763,14.4907,Eucalyptus_melliodora
SRR26674764,13.8405,Eucalyptus_melliodora
SRR26674765,11.5548,Eucalyptus_melliodora
SRR26674766,9.36997,Eucalyptus_melliodora
SRR26674767,11.8469,Eucalyptus_melliodora
SRR26674768,10.3006,Eucalyptus_melliodora
SRR26674769,12.1915,Eucalyptus_melliodora
SRR26674770,11.1566,Eucalyptus_melliodora
SRR26674771,12.0354,Eucalyptus_melliodora
SRR26674772,10.5879,Eucalyptus_melliodora
SRR26674773,8.06725,Eucalyptus_melliodora
SRR26674774,14.2506,Eucalyptus_melliodora
SRR26674775,10.546,Eucalyptus_melliodora
SRR26674776,10.6345,Eucalyptus_melliodora
SRR26674777,11.0031,Eucalyptus_melliodora
SRR26674778,12.2945,Eucalyptus_melliodora
SRR26674779,9.00174,Eucalyptus_melliodora
SRR26674781,6.42841,Eucalyptus_melliodora
SRR26674782,6.92012,Eucalyptus_melliodora
SRR26674805,7.42911,Eucalyptus_melliodora
SRR26674807,6.69629,Eucalyptus_melliodora
SRR26674808,7.38655,Eucalyptus_melliodora
SRR26674814,7.62998,Eucalyptus_melliodora
SRR26674815,9.70255,Eucalyptus_melliodora
SRR26674820,4.16927,Eucalyptus_melliodora
SRR26674821,13.1588,Eucalyptus_melliodora
SRR26674822,9.6879,Eucalyptus_melliodora
SRR26674823,6.37851,Eucalyptus_melliodora
SRR26674827,14.3383,Eucalyptus_melliodora
SRR26674834,8.58432,Eucalyptus_melliodora
SRR26674837,5.94504,Eucalyptus_melliodora
SRR26674838,12.4812,Eucalyptus_melliodora
SRR26674840,5.87328,Eucalyptus_melliodora
SRR26674841,10.8694,Eucalyptus_melliodora
SRR26674842,12.4172,Eucalyptus_melliodora
SRR26674843,12.4287,Eucalyptus_melliodora
SRR26674844,12.6749,Eucalyptus_melliodora
SRR26674845,11.4676,Eucalyptus_melliodora
SRR26674846,13.6663,Eucalyptus_melliodora
SRR26674847,13.8061,Eucalyptus_melliodora
SRR26674848,9.98825,Eucalyptus_melliodora
SRR26674849,9.08468,Eucalyptus_melliodora
SRR26674850,15.1388,Eucalyptus_melliodora
SRR26674851,12.2176,Eucalyptus_melliodora
SRR26674852,12.3292,Eucalyptus_melliodora
SRR26674853,13.2686,Eucalyptus_melliodora
SRR26674854,12.7142,Eucalyptus_melliodora
SRR26674855,13.9254,Eucalyptus_melliodora
SRR26674856,11.0731,Eucalyptus_melliodora
SRR26674857,15.3457,Eucalyptus_melliodora
SRR26674858,19.9748,Eucalyptus_melliodora
SRR26674859,10.7089,Eucalyptus_melliodora
SRR26674860,14.8393,Eucalyptus_melliodora
SRR26674861,10.78,Eucalyptus_melliodora
SRR26674862,16.3513,Eucalyptus_melliodora
SRR26674863,10.2117,Eucalyptus_melliodora
SRR26674864,12.3983,Eucalyptus_melliodora
SRR26674865,10.7128,Eucalyptus_melliodora
SRR26674866,17.7539,Eucalyptus_melliodora
SRR26674867,13.8904,Eucalyptus_melliodora
SRR26674868,14.4292,Eucalyptus_melliodora
SRR26674869,14.2279,Eucalyptus_melliodora
SRR26674870,12.3231,Eucalyptus_melliodora
SRR26674871,13.4287,Eucalyptus_melliodora
SRR26674872,11.7432,Eucalyptus_melliodora
SRR26674873,10.6299,Eucalyptus_melliodora
SRR26674874,25.2388,Eucalyptus_melliodora
SRR26674875,14.7982,Eucalyptus_melliodora
SRR26674876,12.8275,Eucalyptus_melliodora
SRR26674877,11.6822,Eucalyptus_melliodora
SRR26674878,12.8459,Eucalyptus_melliodora
SRR26674879,11.2491,Eucalyptus_melliodora
SRR26674880,14.8442,Eucalyptus_melliodora
SRR26674881,11.3476,Eucalyptus_melliodora
SRR26674882,11.5958,Eucalyptus_melliodora
SRR26674883,9.65659,Eucalyptus_melliodora
SRR26674884,10.5856,Eucalyptus_melliodora
SRR26674885,13.1399,Eucalyptus_melliodora
SRR26674886,10.7234,Eucalyptus_melliodora
SRR26674887,23.8084,Eucalyptus_melliodora
SRR26674888,12.1988,Eucalyptus_melliodora
SRR26674889,17.8773,Eucalyptus_melliodora
SRR26674890,11.9214,Eucalyptus_melliodora
SRR26674891,12.2942,Eucalyptus_melliodora
SRR26674892,14.3846,Eucalyptus_melliodora
SRR26674893,15.4746,Eucalyptus_melliodora
SRR26674894,12.5179,Eucalyptus_melliodora
SRR26674895,11.023,Eucalyptus_melliodora
SRR26674896,10.6268,Eucalyptus_melliodora
SRR26674897,7.46569,Eucalyptus_melliodora
SRR26674898,13.0423,Eucalyptus_melliodora
SRR26674899,17.097,Eucalyptus_melliodora
SRR26674900,11.1367,Eucalyptus_melliodora
SRR26674901,13.7595,Eucalyptus_melliodora
SRR26674902,11.6057,Eucalyptus_melliodora
SRR26674903,20.1861,Eucalyptus_melliodora
SRR26674904,19.4471,Eucalyptus_melliodora
SRR26674905,10.2964,Eucalyptus_melliodora
SRR26674906,18.1989,Eucalyptus_melliodora
SRR26674907,12.3076,Eucalyptus_melliodora
SRR26674908,9.43941,Eucalyptus_melliodora
SRR26674909,20.5089,Eucalyptus_melliodora
SRR26674910,11.6007,Eucalyptus_melliodora
SRR26674911,12.0741,Eucalyptus_melliodora
SRR26674912,11.6011,Eucalyptus_melliodora
SRR26674913,7.63408,Eucalyptus_melliodora
SRR26674914,6.49409,Eucalyptus_melliodora
SRR26674915,6.66338,Eucalyptus_melliodora
SRR26674916,8.14725,Eucalyptus_melliodora
SRR26674917,5.65961,Eucalyptus_melliodora
SRR26674918,8.36554,Eucalyptus_melliodora
SRR26674919,14.512,Eucalyptus_melliodora
SRR26674924,6.41187,Eucalyptus_melliodora
SRR26674926,7.51321,Eucalyptus_melliodora
SRR26674927,6.55818,Eucalyptus_melliodora
SRR26674928,5.72473,Eucalyptus_melliodora
SRR26674929,6.10558,Eucalyptus_melliodora
SRR26674930,7.7567,Eucalyptus_melliodora
SRR26674931,8.63722,Eucalyptus_melliodora
SRR26674932,8.86534,Eucalyptus_melliodora
SRR26674933,7.36554,Eucalyptus_melliodora
SRR26674934,5.89445,Eucalyptus_melliodora
SRR26674935,9.62738,Eucalyptus_melliodora
SRR26674936,5.66799,Eucalyptus_melliodora
SRR26674937,6.1123,Eucalyptus_melliodora
SRR26674940,7.27364,Eucalyptus_melliodora
SRR26674943,7.2802,Eucalyptus_melliodora
SRR26674944,5.72468,Eucalyptus_melliodora
SRR26674945,8.0369,Eucalyptus_melliodora
SRR26674946,8.91331,Eucalyptus_melliodora
SRR26674947,7.22387,Eucalyptus_melliodora
SRR26674948,8.93206,Eucalyptus_melliodora
SRR26674952,11.8333,Eucalyptus_melliodora
SRR26674953,9.19396,Eucalyptus_melliodora
SRR26674954,9.10478,Eucalyptus_melliodora
SRR26674955,9.70225,Eucalyptus_melliodora
SRR26674956,12.0133,Eucalyptus_melliodora
SRR26674957,16.3522,Eucalyptus_melliodora
SRR26674958,10.2738,Eucalyptus_melliodora
SRR26674963,9.68396,Eucalyptus_melliodora
SRR26674967,12.1789,Eucalyptus_melliodora
SRR26674969,4.35615,Eucalyptus_melliodora
SRR26674970,5.52064,Eucalyptus_melliodora
SRR26674973,8.82909,Eucalyptus_melliodora
SRR26674974,5.51378,Eucalyptus_melliodora
SRR26674975,7.52592,Eucalyptus_melliodora
SRR26674976,5.41093,Eucalyptus_melliodora
SRR26674977,5.65707,Eucalyptus_melliodora
SRR26674979,4.54172,Eucalyptus_melliodora
SRR26674980,6.66853,Eucalyptus_melliodora
SRR26674981,7.37755,Eucalyptus_melliodora
SRR26674982,6.71294,Eucalyptus_melliodora
SRR26674983,13.491,Eucalyptus_melliodora
SRR26674984,8.08206,Eucalyptus_melliodora
SRR26674985,10.3028,Eucalyptus_melliodora
SRR26674986,6.61975,Eucalyptus_melliodora
SRR26674987,8.43033,Eucalyptus_melliodora
SRR26674988,5.04627,Eucalyptus_melliodora
SRR26674989,29.8451,Eucalyptus_melliodora
SRR26674990,7.72104,Eucalyptus_melliodora
SRR26674992,8.81501,Eucalyptus_melliodora
SRR26674993,5.51677,Eucalyptus_melliodora
SRR26674994,8.6429,Eucalyptus_melliodora
SRR26674995,5.96983,Eucalyptus_melliodora
SRR26674997,10.2836,Eucalyptus_melliodora
SRR26674998,9.61922,Eucalyptus_melliodora
SRR26674999,11.47,Eucalyptus_melliodora
SRR26675002,9.04147,Eucalyptus_melliodora
SRR26675003,11.1971,Eucalyptus_melliodora
SRR26675004,9.85037,Eucalyptus_melliodora
SRR26675008,8.18726,Eucalyptus_melliodora
SRR26675010,8.18936,Eucalyptus_melliodora
SRR26675015,9.13729,Eucalyptus_melliodora
SRR26675016,10.5475,Eucalyptus_melliodora
SRR26675017,8.14937,Eucalyptus_melliodora
SRR26675018,9.345,Eucalyptus_melliodora
SRR26675019,7.70548,Eucalyptus_melliodora
SRR26675020,12.0305,Eucalyptus_melliodora
SRR26675021,14.2352,Eucalyptus_melliodora
SRR26675022,7.40665,Eucalyptus_melliodora
SRR26675024,10.7513,Eucalyptus_melliodora
SRR26675025,9.08526,Eucalyptus_melliodora
SRR26675026,6.40501,Eucalyptus_melliodora
SRR26675027,10.6096,Eucalyptus_melliodora
SRR26675028,10.7443,Eucalyptus_melliodora
SRR26675029,8.05356,Eucalyptus_melliodora
SRR26675030,14.9784,Eucalyptus_melliodora
SRR26675031,14.4218,Eucalyptus_melliodora
SRR26675032,10.5202,Eucalyptus_melliodora
SRR26675033,4.27336,Eucalyptus_melliodora
SRR26675034,8.35724,Eucalyptus_melliodora
SRR26675035,13.2101,Eucalyptus_melliodora
SRR26675036,12.1919,Eucalyptus_melliodora
SRR26675037,10.9774,Eucalyptus_melliodora
SRR26675038,5.01057,Eucalyptus_melliodora
SRR26675039,12.3087,Eucalyptus_melliodora
SRR26675042,5.34103,Eucalyptus_melliodora
SRR26675043,14.3027,Eucalyptus_melliodora
SRR26675044,12.6827,Eucalyptus_melliodora
SRR26675045,15.3297,Eucalyptus_melliodora
SRR26675046,14.1553,Eucalyptus_melliodora
SRR26675047,13.6382,Eucalyptus_melliodora
SRR26675048,9.03802,Eucalyptus_melliodora
SRR26675049,15.3344,Eucalyptus_melliodora
SRR26675050,12.0892,Eucalyptus_melliodora
SRR26675051,12.6182,Eucalyptus_melliodora
SRR26675052,14.9377,Eucalyptus_melliodora
SRR26675053,13.4612,Eucalyptus_melliodora
SRR26675054,14.7395,Eucalyptus_melliodora
SRR26675055,10.6964,Eucalyptus_melliodora
SRR26675056,14.0051,Eucalyptus_melliodora
SRR26675057,13.0723,Eucalyptus_melliodora
SRR26675058,11.7222,Eucalyptus_melliodora
SRR26675059,13.2258,Eucalyptus_melliodora
SRR26675060,14.378,Eucalyptus_melliodora
SRR26675061,10.1316,Eucalyptus_melliodora
SRR26675062,13.9255,Eucalyptus_melliodora
SRR26675063,10.6756,Eucalyptus_melliodora
SRR26675064,13.4265,Eucalyptus_melliodora
SRR26675065,13.8521,Eucalyptus_melliodora
SRR26675066,19.523,Eucalyptus_melliodora
SRR26675067,12.3196,Eucalyptus_melliodora
SRR26675068,13.9577,Eucalyptus_melliodora
SRR26675069,14.9876,Eucalyptus_melliodora
SRR26675070,13.8966,Eucalyptus_melliodora
SRR26675071,9.53208,Eucalyptus_melliodora
SRR26675072,12.479,Eucalyptus_melliodora
SRR26675073,11.6652,Eucalyptus_melliodora
SRR26675074,13.6807,Eucalyptus_melliodora
SRR26675075,13.5104,Eucalyptus_melliodora
SRR26675076,13.5706,Eucalyptus_melliodora
SRR26675077,6.6921,Eucalyptus_melliodora
SRR26675078,12.3902,Eucalyptus_melliodora
SRR26675079,12.0803,Eucalyptus_melliodora
SRR26675080,11.6248,Eucalyptus_melliodora
SRR26675081,12.6956,Eucalyptus_melliodora
SRR26675082,15.1614,Eucalyptus_melliodora
SRR26675083,12.0295,Eucalyptus_melliodora
SRR26675084,13.6678,Eucalyptus_melliodora
SRR26675085,9.85322,Eucalyptus_melliodora
SRR26675086,11.0082,Eucalyptus_melliodora
SRR26675087,10.645,Eucalyptus_melliodora
SRR26675088,8.8562,Eucalyptus_melliodora
SRR26675089,12.8461,Eucalyptus_melliodora
SRR26675090,10.7314,Eucalyptus_melliodora
SRR26675091,9.24068,Eucalyptus_melliodora
SRR26675092,13.7826,Eucalyptus_melliodora
SRR26675093,11.3839,Eucalyptus_melliodora
SRR26675094,10.2237,Eucalyptus_melliodora
SRR26675095,11.1559,Eucalyptus_melliodora
SRR26675096,16.0128,Eucalyptus_melliodora
SRR26675097,12.01,Eucalyptus_melliodora
SRR26675098,9.19559,Eucalyptus_melliodora
SRR26675099,6.75008,Eucalyptus_melliodora
SRR26675100,7.01084,Eucalyptus_melliodora
SRR26675101,16.0749,Eucalyptus_melliodora
SRR26675103,9.13685,Eucalyptus_melliodora
SRR26675104,6.5507,Eucalyptus_melliodora
SRR26675105,8.71928,Eucalyptus_melliodora
SRR26675106,8.73346,Eucalyptus_melliodora
SRR26675107,7.81332,Eucalyptus_melliodora
SRR26675108,8.84598,Eucalyptus_melliodora
SRR26675109,9.34359,Eucalyptus_melliodora
SRR26675110,9.59585,Eucalyptus_melliodora
SRR26675111,5.79471,Eucalyptus_melliodora
SRR26675112,7.28021,Eucalyptus_melliodora
SRR26675113,4.59386,Eucalyptus_melliodora
SRR26675115,10.0965,Eucalyptus_melliodora
SRR26675116,7.51161,Eucalyptus_melliodora
SRR26675119,7.95795,Eucalyptus_melliodora
SRR26675123,8.00388,Eucalyptus_melliodora
SRR26675124,7.74688,Eucalyptus_melliodora
SRR26675125,10.1277,Eucalyptus_melliodora
SRR26675126,9.27087,Eucalyptus_melliodora
SRR26675128,9.09766,Eucalyptus_melliodora
SRR26675134,8.70307,Eucalyptus_melliodora
SRR26675135,7.81683,Eucalyptus_melliodora
SRR26675136,8.44488,Eucalyptus_melliodora
SRR26675137,8.32067,Eucalyptus_melliodora
SRR26675138,7.45318,Eucalyptus_melliodora
SRR26675139,10.5873,Eucalyptus_melliodora
SRR26675140,9.64306,Eucalyptus_melliodora
SRR26675141,8.28952,Eucalyptus_melliodora
SRR26675143,12.7912,Eucalyptus_melliodora
SRR26675144,5.74074,Eucalyptus_melliodora
SRR26675145,9.52865,Eucalyptus_melliodora
SRR26675155,6.84812,Eucalyptus_melliodora
SRR26675157,8.38223,Eucalyptus_melliodora
SRR26675175,17.6398,Eucalyptus_melliodora
SRR26675176,19.8616,Eucalyptus_melliodora
SRR26675177,17.4602,Eucalyptus_melliodora
SRR26675178,16.149,Eucalyptus_melliodora
SRR26675179,16.8368,Eucalyptus_melliodora
SRR26675180,8.39565,Eucalyptus_melliodora
SRR26675181,15.5398,Eucalyptus_melliodora
SRR26675182,13.9673,Eucalyptus_melliodora
SRR26675183,15.9738,Eucalyptus_melliodora
SRR26675184,8.9803,Eucalyptus_melliodora
SRR26675185,14.5737,Eucalyptus_melliodora
SRR26675186,10.8738,Eucalyptus_melliodora
SRR26675187,12.8753,Eucalyptus_melliodora
SRR26675188,14.3608,Eucalyptus_melliodora
SRR26675189,11.8535,Eucalyptus_melliodora
SRR26675190,15.1623,Eucalyptus_melliodora
SRR26675191,14.2872,Eucalyptus_melliodora
SRR26675192,14.0601,Eucalyptus_melliodora
SRR26675193,10.4137,Eucalyptus_melliodora
SRR26675194,15.1486,Eucalyptus_melliodora
SRR26675195,21.6269,Eucalyptus_melliodora
SRR26675196,7.7798,Eucalyptus_melliodora
SRR26675197,11.4527,Eucalyptus_melliodora
SRR26675198,13.4366,Eucalyptus_melliodora
SRR26675199,11.6826,Eucalyptus_melliodora
SRR26675200,14.2607,Eucalyptus_melliodora
SRR26675201,12.8489,Eucalyptus_melliodora
SRR26675202,14.4221,Eucalyptus_melliodora
SRR26675203,11.7818,Eucalyptus_melliodora
SRR26675204,12.5959,Eucalyptus_melliodora
SRR26675205,23.3524,Eucalyptus_melliodora
SRR26675206,20.2936,Eucalyptus_melliodora
SRR26675207,9.91647,Eucalyptus_melliodora
SRR26675208,10.4349,Eucalyptus_melliodora
SRR26675209,12.634,Eucalyptus_melliodora
SRR26675210,16.9035,Eucalyptus_melliodora
SRR26675211,8.1055,Eucalyptus_melliodora
SRR26675212,12.1828,Eucalyptus_melliodora
SRR26675213,13.4831,Eucalyptus_melliodora
SRR26675214,14.208,Eucalyptus_melliodora
SRR26675215,11.6319,Eucalyptus_melliodora
SRR26675216,12.7819,Eucalyptus_melliodora
SRR26675217,11.0083,Eucalyptus_melliodora
SRR26675218,11.9734,Eucalyptus_melliodora
SRR26675219,15.1019,Eucalyptus_melliodora
SRR26675220,12.5407,Eucalyptus_melliodora
SRR26675221,11.0191,Eucalyptus_melliodora
SRR26675222,12.0553,Eucalyptus_melliodora
SRR26675223,11.684,Eucalyptus_melliodora
SRR26675224,11.4257,Eucalyptus_melliodora
SRR26675225,12.8075,Eucalyptus_melliodora
SRR26675226,12.9032,Eucalyptus_melliodora
SRR26675227,14.9552,Eucalyptus_melliodora
SRR26675228,10.4222,Eucalyptus_melliodora
SRR26675229,12.7362,Eucalyptus_melliodora
SRR26675230,9.9865,Eucalyptus_melliodora
SRR26675231,11.4182,Eucalyptus_melliodora
SRR26675232,10.0278,Eucalyptus_melliodora
SRR26675233,12.0603,Eucalyptus_melliodora
SRR26675234,9.55328,Eucalyptus_melliodora
SRR26675235,13.0018,Eucalyptus_melliodora
SRR26675236,13.3904,Eucalyptus_melliodora
SRR26675237,12.3298,Eucalyptus_melliodora
SRR26675238,11.567,Eucalyptus_melliodora
SRR26675239,18.8938,Eucalyptus_melliodora
SRR26675240,8.50798,Eucalyptus_melliodora
SRR26675241,6.08717,Eucalyptus_melliodora
SRR26675245,5.75969,Eucalyptus_melliodora
SRR26675246,8.80727,Eucalyptus_melliodora
SRR26675247,8.49257,Eucalyptus_melliodora
SRR26675248,7.50837,Eucalyptus_melliodora
SRR26675249,6.54775,Eucalyptus_melliodora
SRR26675250,10.886,Eucalyptus_melliodora
SRR26675251,9.07434,Eucalyptus_melliodora
